"ID","Etat","Département","Station","Longitude","Latitude","Elevation","Derniere_Activite","Source","Code","Licence","URL_Licence"
"000Y3","FR","63","Mont-Dore - Puy de Sancy",2.819371,45.531689,1660,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000Y5","FR","01","Briord (Vérizieu)",5.487,45.777,281,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000Y9","FR","83","Six-Fours-les-Plages (Bucarin)",5.822602,43.10414,15,"2025-11-16T14:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000Z0","FR","38","Trept",5.31617,45.68561,265,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000Z1","FR","22","Saint-Igneuc",-2.34498,48.41612,85,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000Z4","FR","67","Ringendorf",7.55516,48.80743,215,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000Z6","FR","16","Brigueuil",0.843665,45.964076,250,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000Z7","FR","86","La Chapelle-Montreuil",0.11667,46.53333,150,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000Z8","FR","13","Aix-en-Provence",5.459174,43.510673,153,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000Z9","FR","38","Voiron",5.59209,45.36395,390,"2015-06-19T18:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AA","FR","24","Castels",1.05692,44.87184,185,"2025-11-16T15:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AB","FR","68","Landser",7.394,47.68387,267,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AC","FR","72","Connerré",0.471311,48.05437,64,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AD","FR","62","Saint-Michel-sur-Ternoise",2.3556,50.377,87,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AE","FR","2B","Piedigriggio",9.1975323677063,42.445697145571,210,"2025-11-16T15:15:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AF","FR","17","Boisredon",-0.5381,45.31482,50,"2018-03-28T10:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AH","FR","67","Gambsheim",7.88286,48.69209,132,"2017-05-26T21:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AI","FR","12","Millau (1)",3.06,44.1,475,"2018-07-09T14:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AJ","FR","09","Léran",1.90958,42.98707,380,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AK","FR","01","Saint-André-de-Corcy",4.95166,45.9259,296,"2022-04-02T08:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AL","FR","67","Siegen - Kaidenbourg",8.04113,48.95768,168,"2015-12-12T11:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AO","CA","CA","Sainte-Thècle",-72.575,46.784,150,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AR","FR","15","Paulhac",2.9051,45.0063,1125,"2016-12-28T15:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AS","FR","85","Ile-d'Yeu - Port Joinville",-2.34936,46.72515,16,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000AT","FR","76","Sausseuzemare-en-Caux",0.34167,49.66559,129,"2019-06-28T16:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AV","FR","51","Baye",3.762739,48.8539,177,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AX","FR","16","Saint-Laurent-de-Cognac",-0.40898,45.69695,40,"2025-11-16T15:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000AY","FR","13","Les Pennes-Mirabeau",5.31306,43.41028,142,"2023-05-13T14:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BA","FR","60","Grandfresnoy",2.65216,49.37218,72,"2020-04-27T10:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BB","FR","68","Hohrod",7.12492,48.05396,417,"2021-05-09T12:50:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BE","FR","64","Laruns-Artouste-Fabrèges",-0.3974,42.8802,1270,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BQ","FR","10","Colombé-le-Sec",4.782931,48.255144,229,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BG","FR","69","ENS - Lyon 7ème",4.8329426,45.7329787,169,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000BN","FR","38","Voiron - Centre ville",5.59209,45.36395,300,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BI","FR","48","Les Salces - Bonnecombe",3.16082,44.53326,1330,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000BL","FR","13","Marseille - Saména",5.35002,43.22863,7,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BM","FR","38","Theys (760m)",5.99534,45.30136,760,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000BO","FR","17","Arces",-0.83178,45.58375,36,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BS","FR","66","Cabestany",2.94122,42.68132,38,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000BU","FR","83","Saint-Maximin-la-Sainte-Baume - Les Terriers",5.885216,43.462905,330,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BV","FR","75","Paris 5ème - Tour Zamansky, Jussieu",2.355538,48.846883,122,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BX","FR","22","Paimpol",-3.04375,48.77841,22,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000BY","FR","13","Cabannes",4.95,43.86667,50,"2025-02-22T00:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000BZ","FR","30","Saint-Hilaire-de-Brethmas",4.12478,44.08003,130,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CA","FR","86","Leigné-les-Bois",0.70774,46.75871,140,"2022-10-23T00:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CC","FR","63","Manglieu",3.35178,45.61197,430,"2022-12-09T19:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CD","FR","38","St-Christophe-sur-Guiers - Le Habert de la Ruchère",5.80109,45.400129,1150,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CE","FR","65","Campistrous - Centre de Recherches Atmosphériques",0.3655783,43.1285133,601,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CF","FR","46","Prudhomat - Castelnau",1.8154173374176,44.896298845491,129,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CI","FR","12","Anglars-Saint-Félix",2.21881,44.42309,465,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CJ","FR","73","Granier",6.6508,45.57315,1260,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CK","FR","84","Lagarde-d'Apt - Observatoire SIRENE",5.487573,44.000602,1100,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CL","FR","13","Gréasque - La Diote",5.537502,43.42776,385,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CM","FR","69","Saint-Bonnet-le-Troncy",4.4278,46.08576,730,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CN","FR","07","Tournon-sur-Rhône",4.8462,45.064,123,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CO","FR","56","Nostang",-3.1882,47.7498,17,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CP","FR","27","Pressagny-l'Orgueilleux",1.45,49.13333,39,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CR","FR","61","Almenêches",0.11008,48.69709,170,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CT","FR","75","Paris 6ème - Saint Germain des Prés",2.3354015,48.8516904,60,"2025-11-16T15:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CU","FR","67","Seltz",8.10757,48.8952,112,"2020-01-12T13:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CV","BE","BE","Bruxelles - Woluve-Saint-Pierre",4.4655555555555555,50.8258333,95,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CW","FR","24","Mussidan",0.3629,45.03542,90,"2025-11-16T15:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CX","FR","27","Saint-Philbert-sur-Risle",0.64926,49.29611,50,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000CY","FR","43","Lapte - Verne",4.25372,45.16863,885,"2024-06-05T06:50:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000CZ","FR","07","Peaugres",4.7292,45.2875,460,"2025-09-23T02:50:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DB","FR","48","Recoules-de-Fumas",3.34532,44.64144,1040,"2018-12-02T14:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DC","FR","12","Firmi",2.311542,44.547914,320,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DD","FR","18","Vinon",2.82391,47.28543,170,"2019-11-27T19:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DE","FR","74","Passy",6.68765,45.92028,890,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DF","FR","17","Arvert (2)",-1.124,45.74486,20,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DG","FR","74","Verchaix",6.6794,46.09772,895,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DH","CH","CH","Grimentz",7.5833333,46.1833333,1710,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DI","FR","84","Saint-Saturnin-lès-Apt",5.38333,43.93333,318,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DJ","FR","38","Veyrins-Thuellin",5.53333,45.61667,240,"2016-04-18T17:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DM","FR","17","Saint-Georges-d'Oléron",-1.3607518,45.9683291,6,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DN","FR","76","Butot",1.022,49.611,176,"2025-11-16T15:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000HQ","FR","74","Villy-le-Bouveret",6.16303,46.04439,791,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000HR","FR","49","La Chapelle-Saint-Florent",-1.05631,47.33393,55,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DP","FR","11","Montréal",2.14122,43.1998,250,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DQ","FR","11","Saint-Nazaire-d'Aude",2.89443,43.24518,21,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DR","FR","23","Sainte-Feyre",1.91517,46.139,418,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DS","FR","03","Néris-les-Bains",2.65869,46.28688,385,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DV","FR","38","Grenay",5.07987,45.66317,290,"2023-05-02T01:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000DX","FR","42","Burdignes",4.56832,45.27013,1000,"2016-07-18T17:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000DZ","FR","33","Lacanau-Océan",-1.19415,45.00135,8,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EB","FR","72","Valennes",0.81024,47.99616,163,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000EC","FR","80","Fort-Mahon - Plage",1.55,50.33333,5,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000ED","FR","25","Arc-sous-Cicon - 850m",6.4266186,47.0599796,850,"2024-08-02T06:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000EF","FR","83","Cavalaire-sur-Mer",6.52715,43.17403,14,"2023-10-24T11:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EH","FR","04","Annot",6.665225,43.9619095,750,"2025-10-23T16:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EG","FR","33","Les Salles-de-Castillon",0.0311,44.9167,30,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EP","FR","38","Villefontaine",5.14558,45.6125,321,"2025-11-16T14:30:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000EI","FR","71","Saint-Loup-de-Varennes",4.861906,46.724861,190,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EK","FR","91","Saclas",2.12349,48.35845,90,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000II","FR","88","Boulaincourt",6.08252,48.37163,300,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000EL","FR","76","Omonville",1.049089,49.795552,125,"2024-09-13T07:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000ET","FR","43","Riotord",4.40376,45.23226,866,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000EN","FR","66","Osséja",1.98192,42.41383,1350,"2025-11-16T06:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000EQ","FR","11","Montredon-des-Corbières",2.93333,43.18333,35,"2018-09-18T08:00:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EU","FR","07","Vernosc-lès-Annonay",4.71252,45.21676,406,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EV","FR","33","Le Teich",-1.02155,44.63177,12,"2022-05-18T15:30:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EW","FR","75","Paris 20ème - Porte de Vincennes",2.408503,48.847734,65,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000EX","PT","PT","Alcobaça",-8.97,39.55,160,"2022-09-22T06:10:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000OT","FR","22","Saint-Bihy",-2.97025,48.37875,220,"2025-11-16T15:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FB","FR","86","Neuville-de-Poitou",0.25,46.68333,105,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FC","FR","68","Rimbach-près-Masevaux",6.95186,47.8282,560,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FD","FR","25","Chapelle-des-Bois",6.090781,46.592749,1072,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FE","FR","04","La Javie",6.35,44.16667,820,"2023-01-03T08:50:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FG","FR","42","Pélussin",4.68248,45.41808,400,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FI","FR","01","Ambérieu-en-Bugey",5.3432,45.95885,255,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FK","FR","07","Malbosc",4.07408,44.34736,480,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FL","FR","85","Saint-Pierre-du-Chemin",-0.70095,46.69523,200,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FM","FR","78","Cernay-la-Ville",1.97422,48.67324,174,"2024-04-29T11:10:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FN","FR","22","Saint-Glen",-2.52348,48.35838,145,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FO","FR","34","Pomérols",3.49944,43.39139,40,"2020-06-22T12:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FP","FR","19","Ségur-le-Château",1.30201,45.43078,367,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FR","FR","07","Borne - La Croix de Bauzon",4.089074,44.629074,1370,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FS","FR","23","Dontreix",2.56667,45.98333,717,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FT","FR","69","Blacé",4.64499,46.03185,460,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FU","FR","26","Saint-Paul-Trois-Châteaux",4.76574,44.34909,107,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FV","FR","09","Bélesta",1.93325,42.90228,485,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GB","FR","57","Wintersbourg",7.18991,48.78583,320,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FW","FR","15","Massiac",3.19759,45.25551,545,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FX","FR","01","Pont-d'Ain",5.3368,46.04789,236,"2025-11-16T15:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000FY","FR","79","Sainte-Ouenne",-0.448271,46.443049,76,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000FZ","FR","23","Guéret",1.87466,46.17823,422,"2023-02-05T15:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000GC","FR","07","Annonay",4.67694,45.236162,310,"2019-11-12T16:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GM","FR","69","Yzeron",4.59045,45.70729,723,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GD","IT","IT","Loano (SV)",8.251251,44.133031,30,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GF","FR","81","Castres",2.22,43.66,276,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GG","FR","06","Clans",7.14797,43.99593,665,"2024-04-07T14:10:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GH","FR","06","Ilonse",7.09854,44.02943,1000,"2023-07-26T02:40:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GI","FR","35","Hédé-Bazouges ",-1.8,48.3,70,"2025-11-16T15:20:00Z","infoclimat.fr",1,"CC BY","https://creativecommons.org/licenses/by/2.0/fr/"
"000GJ","FR","65","Arcizans-Avant",-0.1,42.98333,645,"2021-08-09T21:00:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000GK","FR","30","Thoiras",3.918016,44.081944,200,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000GL","FR","17","Aytré-Plage",-1.124326,46.12,2,"2023-09-20T13:10:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000GN","FR","88","Vieux-Moulin",6.99949,48.39509,404,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000GO","FR","86","Mirebeau",0.18341,46.78743,150,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
"000HC","FR","02","Variscourt",3.98574,49.41718,60,"2025-11-16T15:20:00Z","infoclimat.fr",2,"NON-COMMERCIAL ONLY: CC BY NC","https://creativecommons.org/licenses/by-nc/2.0/fr/"
