station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg,uv,temperature_eau
VENTOUX,2021-01-03 00:00:00,-5.3,,,,,,25.6,38.2,,74,-5.3,-5.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 01:00:00,-5.7,,,,,,32.4,41.4,,75,-5.7,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 02:00:00,-5.8,,,,,,29.9,34.2,,76,-5.9,-5.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 03:00:00,-5.5,,,,,,14,20.9,,108,-5.8,-5.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 04:00:00,-5.4,,,,,,16.5,26.6,,123,-5.7,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 05:00:00,-5.3,,,,,,24.1,32.8,,136,-5.4,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 06:00:00,-5.1,,,,,,29.9,39.2,,134,-5.3,-5.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 07:00:00,-4.6,,,,,,16.2,36.4,,121,-5.1,-4.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 08:00:00,-4.6,,,,,,35.6,50.8,,125,-4.7,-4.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 09:00:00,-5,,,,,,50.4,65.5,,124,-5,-4.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 10:00:00,-4.8,,,,,,28.1,60.1,,119,-5,-4.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 11:00:00,-5,,,,,,48.6,57.6,,124,-5.1,-4.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 12:00:00,-5.3,,,,,,45.7,55.4,,124,-5.3,-5,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 13:00:00,-5.3,,,,,,38.5,48.6,,125,-5.4,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 14:00:00,-5.4,,,,,,28.1,46.4,,122,-5.4,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 15:00:00,-5.5,,,,,,31.3,43.2,,124,-5.5,-5.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 16:00:00,-5.7,,,,,,41.4,50,,125,-5.7,-5.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 17:00:00,-5.7,,,,,,37.1,43.6,,132,-5.7,-5.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 18:00:00,-5.8,,,,,,35.3,43.9,,130,-5.8,-5.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 19:00:00,-6.1,,,,,,44.3,52.9,,131,-6.1,-5.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 20:00:00,-6.2,,,,,,48.2,55.8,,128,-6.2,-6.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 21:00:00,-6.3,,,,,,41.4,45.4,,132,-6.3,-6.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 22:00:00,-6.3,,,,,,38.2,41.4,,140,-6.4,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-03 23:00:00,-6.3,,,,,,33.5,36.7,,129,-6.3,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 00:00:00,-6.3,,,,,,33.8,37.4,,126,-6.3,-6.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 01:00:00,-6.4,,,,,,37.8,41.4,,126,-6.4,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 02:00:00,-6.4,,,,,,20.5,21.6,,128,-6.5,-6.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 03:00:00,-6.4,,,,,,20.9,23.4,,129,-6.5,-6.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 04:00:00,-6.3,,,,,,15.8,16.9,,131,-6.4,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 05:00:00,-6.4,,,,,,10.8,12.2,,75,-6.4,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 06:00:00,-6.4,,,,,,5,11.5,,97,-6.4,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 07:00:00,-6.6,,,,,,12.6,22.7,,57,-6.6,-6.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 08:00:00,-7.1,,,,,,18.3,22,,67,-7.1,-6.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 09:00:00,-7.2,,,,,,20.2,22.3,,74,-7.3,-7.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 10:00:00,-7,,,,,,4.3,7.2,,343,-7.2,-7,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 11:00:00,-6.8,,,,,,10.4,13,,305,-7,-6.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 12:00:00,-6.5,,,,,,15.8,20.5,,250,-6.8,-6.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 13:00:00,-6.2,,,,,,20.9,27,,257,-6.5,-6.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 14:00:00,-6.1,,,,,,9.4,14.4,,197,-6.2,-6,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 15:00:00,-6.3,,,,,,23.8,33.8,,206,-6.3,-6,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 16:00:00,-7.1,,,,,,19.1,31,,187,-7.1,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 17:00:00,-7.3,,,,,,5,19.4,,162,-7.3,-7.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 18:00:00,-7.5,,,,,,10.1,15.5,,133,-7.5,-7.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 19:00:00,-7.9,,,,,,21.2,26.6,,156,-8,-7.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 20:00:00,-8.1,,,,,,22,26.3,,144,-8.1,-7.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 21:00:00,-8.2,,,,,,21.2,27.7,,140,-8.2,-8.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 22:00:00,-8.7,,,,,,25.9,28.8,,145,-8.7,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-04 23:00:00,-8.9,,,,,,33.8,38.2,,137,-8.9,-8.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 00:00:00,-9.1,,,,,,36,42.5,,142,-9.1,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 01:00:00,-9.2,,,,,,47.2,49,,149,-9.3,-9.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 02:00:00,-9.2,,,,,,46.8,48.2,,151,-9.3,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 03:00:00,-9.2,,,,,,50,51.8,,149,-9.2,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 04:00:00,-9.2,,,,,,41.4,43.6,,153,-9.2,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 05:00:00,-9.2,,,,,,30.2,33.8,,152,-9.3,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 06:00:00,-9.4,,,,,,12.6,15.5,,138,-9.4,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 07:00:00,-9.7,,,,,,7.9,15.5,,101,-9.8,-9.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 08:00:00,-9.6,,,,,,23,27,,75,-9.9,-9.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 09:00:00,-8.9,,,,,,15.1,25.2,,71,-9.6,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 10:00:00,-9,,,,,,9.4,16.2,,124,-9,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 11:00:00,-8.9,,,,,,17.3,18.7,,125,-9,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 12:00:00,-8.8,,,,,,13.3,14.4,,128,-8.9,-8.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 13:00:00,-8.8,,,,,,8.2,11.2,,122,-8.8,-8.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 14:00:00,-8.7,,,,,,5.4,6.1,,36,-8.8,-8.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 15:00:00,-8.8,,,,,,8.2,10.4,,0,-9,-8.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 16:00:00,-8.4,,,,,,15.5,19.8,,23,-8.9,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 17:00:00,-8.2,,,,,,19.8,24.8,,5,-8.4,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 18:00:00,-8.3,,,,,,15.5,18,,339,-8.3,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 19:00:00,-8.3,,,,,,21.2,27.7,,330,-8.4,-8.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 20:00:00,-8,,,,,,2.2,9,,308,-8.3,-7.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 21:00:00,-7.9,,,,,,14.7,19.8,,269,-8,-7.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 22:00:00,-8.1,,,,,,25.6,27.7,,260,-8.1,-7.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-05 23:00:00,-8.3,,,,,,21.2,23,,230,-8.3,-8.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 00:00:00,-8.5,,,,,,13.3,16.5,,301,-8.5,-8.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 01:00:00,-8.6,,,,,,12.6,14.7,,337,-8.6,-8.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 02:00:00,-8.8,,,,,,19.8,22.3,,352,-8.9,-8.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 03:00:00,-9.1,,,,,,25.9,28.1,,329,-9.2,-8.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 04:00:00,-9.3,,,,,,48.6,51.8,,349,-9.3,-9.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 05:00:00,-9.3,,,,,,50,54.7,,339,-9.4,-9.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 06:00:00,-9.6,,,,,,53.3,59,,341,-9.6,-9.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 07:00:00,-9.7,,,,,,53.6,59.4,,326,-9.8,-9.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 08:00:00,-8.7,,,,,,40,42.8,,317,-9.7,-8.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 09:00:00,-8,,,,,,36.4,42.5,,312,-8.7,-8,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 10:00:00,-8.4,,,,,,34.6,38.5,,312,-8.5,-8,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 11:00:00,-8.5,,,,,,26.6,35.6,,297,-8.5,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 12:00:00,-8.4,,,,,,26.3,30.2,,292,-8.5,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 15:00:00,-7.3,,,,,,16.9,18.3,,283,-7.7,-7.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 16:00:00,-8,,,,,,18.7,20.2,,277,-8,-7.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 17:00:00,-8.4,,,,,,18,20.2,,267,-8.4,-8,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 18:00:00,-9.2,,,,,,13.7,14.7,,256,-9.2,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 19:00:00,-9.8,,,,,,18.7,20.9,,250,-9.8,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 20:00:00,-10.1,,,,,,21.2,25.6,,270,-10.1,-9.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 21:00:00,-10.1,,,,,,24.5,28.4,,271,-10.1,-10.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 22:00:00,-10.2,,,,,,28.8,32,,260,-10.2,-10,,,,,,,,,,,,,,,
VENTOUX,2021-01-06 23:00:00,-9.9,,,,,,30.6,32.8,,258,-10.2,-9.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 00:00:00,-9.4,,,,,,37.8,40.3,,245,-9.9,-9.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 01:00:00,-9.3,,,,,,36.7,40,,248,-9.4,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 02:00:00,-9.3,,,,,,41,45.7,,249,-9.4,-9.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 03:00:00,-9.2,,,,,,37.4,42.1,,251,-9.3,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 04:00:00,-9.3,,,,,,29.5,33.8,,261,-9.3,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 05:00:00,-9.5,,,,,,20.2,22.3,,260,-9.5,-9.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 06:00:00,-9.7,,,,,,18.3,19.4,,237,-9.7,-9.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 07:00:00,-9.6,,,,,,17.6,22.7,,217,-9.7,-9.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 08:00:00,-9.2,,,,,,22.3,25.6,,192,-9.7,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 09:00:00,-8.2,,,,,,27,33.5,,173,-9.2,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 10:00:00,-8.2,,,,,,34.6,40.7,,156,-8.2,-8,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 11:00:00,-8.5,,,,,,36.7,46.1,,153,-8.6,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 12:00:00,-8.1,,,,,,35.6,44.6,,155,-8.5,-8.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 13:00:00,-7.6,,,,,,31,36.7,,153,-8.1,-7.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 14:00:00,-8.2,,,,,,32,35.3,,149,-8.2,-7.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 15:00:00,-8.4,,,,,,31,34.6,,150,-8.4,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 16:00:00,-8.9,,,,,,25.6,26.6,,146,-8.9,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 17:00:00,-9.1,,,,,,13,15.5,,154,-9.1,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 18:00:00,-9.2,,,,,,10.8,11.5,,146,-9.2,-9.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 19:00:00,-9.3,,,,,,6.8,7.6,,151,-9.4,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 20:00:00,-9.5,,,,,,5.8,7.9,,149,-9.5,-9.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 21:00:00,-9.2,,,,,,17.6,21.6,,157,-9.7,-9.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 22:00:00,-8.3,,,,,,2.2,11.9,,221,-9.1,-8.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-07 23:00:00,-9.3,,,,,,5.8,8.6,,255,-9.3,-8.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 00:00:00,-9.8,,,,,,11.2,12.6,,252,-9.8,-9.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 01:00:00,-10.2,,,,,,13.3,14.7,,251,-10.2,-9.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 02:00:00,-10.4,,,,,,11.9,13.7,,265,-10.4,-10.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 03:00:00,-10.3,,,,,,13.3,14.4,,271,-10.4,-10.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 04:00:00,-10.1,,,,,,14.4,14.7,,292,-10.3,-10.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 05:00:00,-9.8,,,,,,19.4,20.5,,313,-10.1,-9.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 06:00:00,-10.2,,,,,,19.4,22,,338,-10.2,-9.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 07:00:00,-10.4,,,,,,15.1,17.3,,4,-10.5,-10.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 08:00:00,-9.8,,,,,,16.9,19.4,,6,-10.6,-9.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 09:00:00,-8.4,,,,,,15.8,17.3,,17,-9.8,-7.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 10:00:00,-6.6,,,,,,0.7,5,,183,-8.6,-6.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 11:00:00,-5.7,,,,,,2.9,5.4,,251,-6.6,-5.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 12:00:00,-5.3,,,,,,10.8,15.1,,174,-5.7,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 13:00:00,-5.4,,,,,,4,10.1,,176,-5.4,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 14:00:00,-5.8,,,,,,11.9,14.7,,143,-5.8,-5.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 15:00:00,-6.5,,,,,,7.9,11.2,,154,-6.5,-5.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 16:00:00,-7.1,,,,,,7.9,12.2,,181,-7.1,-6.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 17:00:00,-8.4,,,,,,1.4,5.4,,159,-8.4,-7.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 18:00:00,-8.9,,,,,,10.8,15.5,,141,-8.9,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 19:00:00,-9,,,,,,13.7,18.7,,134,-9.1,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 20:00:00,-9.9,,,,,,24.1,27.7,,132,-9.9,-9,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 21:00:00,-10.1,,,,,,29.2,31.7,,130,-10.2,-9.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 22:00:00,-10,,,,,,30.2,31.3,,132,-10.2,-10,,,,,,,,,,,,,,,
VENTOUX,2021-01-08 23:00:00,-9.9,,,,,,31,32.8,,141,-10,-9.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 00:00:00,-9.6,,,,,,31.3,34.2,,142,-9.9,-9.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 01:00:00,-8.5,,,,,,32.8,36.4,,146,-9.6,-8.4,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 02:00:00,-9.1,,,,,,36,38.9,,148,-9.1,-8.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 03:00:00,-9.7,,,,,,38.2,42.1,,153,-9.7,-9.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 04:00:00,-9.7,,,,,,33.5,34.9,,156,-9.7,-9.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 05:00:00,-9.5,,,,,,22.7,24.5,,121,-9.8,-9.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 06:00:00,-8.9,,,,,,16.9,22.7,,99,-9.5,-8.9,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 07:00:00,-8.4,,,,,,13.3,16.5,,89,-9,-8.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 08:00:00,-8.3,,,,,,22,24.1,,71,-8.6,-8.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 09:00:00,-7.6,,,,,,23.4,27.4,,84,-8.4,-7.5,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 10:00:00,-7.2,,,,,,25.2,27.7,,78,-7.8,-7.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 11:00:00,-6.7,,,,,,20.5,22.7,,75,-7.2,-6.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 12:00:00,-6.3,,,,,,15.1,18.7,,64,-6.8,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 13:00:00,-6.4,,,,,,20.9,25.9,,49,-6.8,-6.3,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 14:00:00,-6.4,,,,,,20.5,27.4,,57,-6.5,-6.1,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 15:00:00,-5.9,,,,,,13.7,19.1,,55,-6.4,-5.8,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 16:00:00,-5.6,,,,,,29.2,32.8,,58,-5.9,-5.6,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 17:00:00,-5.2,,,,,,32.8,34.9,,48,-5.6,-5.2,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 18:00:00,-4.7,,,,,,38.9,44.3,,38,-5.2,-4.7,,,,,,,,,,,,,,,
VENTOUX,2021-01-09 19:00:00,-4.3,,,,,,24.1,26.3,,40,-4.7,-4.3,,,,,,,,,,,,,,,
