station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg,uv,temperature_eau
VENTOUX,2015-10-03 23:00:00,3.4,,,,,,12.2,23.4,,229,2.8,4.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 00:00:00,8.3,,,,,,46.4,53.6,,292,6.8,8.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 01:00:00,3.4,,,,,,14.7,40.3,,226,2.5,3.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 02:00:00,2.7,,,,,,15.1,25.6,,212,2.7,3.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 03:00:00,2.5,,,,,,16.9,26.3,,182,2.6,3.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 04:00:00,4,,,,,,28.8,41.4,,266,2.2,2.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 05:00:00,5.3,,,,,,45.4,51.5,,274,2.6,4.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 06:00:00,5.7,,,,,,37.4,42.8,,283,3.9,5.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 07:00:00,6.9,,,,,,35.3,40.7,,294,4.9,6,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 08:00:00,7.8,,,,,,29.5,32.8,,303,5.7,6.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 09:00:00,7.2,,,,,,25.2,31,,275,6.4,7.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 10:00:00,7.5,,,,,,22.3,29.5,,273,7.1,8,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 11:00:00,7,,,,,,7.6,22.7,,241,6.8,7.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 12:00:00,7,,,,,,4.3,20.9,,260,6.8,7.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 13:00:00,6.2,,,,,,15.5,27.4,,161,6.8,7.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 14:00:00,6.7,,,,,,16.9,29.9,,160,6.1,7.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 15:00:00,7.2,,,,,,20.9,35.3,,159,6.3,7.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 16:00:00,6.8,,,,,,28.8,36.7,,166,6.6,7.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 17:00:00,6.8,,,,,,29.5,36,,170,6.3,7.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 18:00:00,6.2,,,,,,24.5,31.3,,155,6.4,6.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 19:00:00,5.7,,,,,,24.1,32.4,,139,6,7,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 20:00:00,5.4,,,,,,20.9,28.4,,143,5.6,5.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 21:00:00,5.8,,,,,,5.8,13.7,,153,5.3,5.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 22:00:00,7.2,,,,,,18.3,32.8,,245,5.2,6.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-04 23:00:00,7.1,,,,,,14,33.5,,247,5.6,8,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 01:00:00,8.1,,,,,,48.6,56.9,,305,7,8.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 02:00:00,8.1,,,,,,55.4,61.2,,336,8,8.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 03:00:00,8.5,,,,,,54.4,63.7,,331,8,8.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 08:00:00,11.7,,,,,,17.6,19.8,,284,10.6,11.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 09:00:00,11.7,,,,,,10.4,20.5,,254,11,12,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 10:00:00,11.4,,,,,,20.5,35.3,,250,11.4,11.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 11:00:00,10.9,,,,,,12.6,30.2,,205,11.1,11.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 12:00:00,10.3,,,,,,33.1,46.8,,164,10.6,11.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 13:00:00,9.8,,,,,,40.7,53.6,,160,10,11.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 14:00:00,10,,,,,,37.8,51.8,,168,9.4,10.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 15:00:00,9.3,,,,,,46.8,58,,170,9.4,10.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 16:00:00,9.5,,,,,,35.3,47.9,,175,9.3,9.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 18:00:00,10.1,,,,,,15.1,25.2,,162,9.8,10.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 19:00:00,10.1,,,,,,29.2,41.8,,324,9.8,10.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 20:00:00,10.3,,,,,,41,55.4,,342,10,10.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 21:00:00,10.4,,,,,,44.6,51.8,,347,10.1,10.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 22:00:00,10.5,,,,,,37.1,44.3,,336,10.4,10.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-05 23:00:00,10.5,,,,,,29.5,41.8,,348,10.2,10.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 00:00:00,11,,,,,,23,38.2,,348,10.2,11.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 01:00:00,11.2,,,,,,23.4,34.6,,349,11,11.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 02:00:00,11.8,,,,,,23.4,31,,2,11.2,11.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 03:00:00,11.9,,,,,,10.8,16.9,,71,11.4,12.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 04:00:00,11.5,,,,,,29.9,36.7,,95,11.4,11.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 05:00:00,9.6,,,,,,47.9,57.2,,118,9.5,11.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 06:00:00,8.8,,,,,,39.2,47.2,,139,8.7,9.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 07:00:00,8.5,,,,,,52.9,64.4,,153,8.5,8.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-06 08:00:00,8.6,,,,,,34.9,45,,160,8.3,8.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 10:00:00,4.8,,,,,,28.1,34.2,,195,4.4,4.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 11:00:00,5.1,,,,,,20.9,28.8,,174,4.6,5.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 12:00:00,5,,,,,,6.5,16.5,,192,4.9,5.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 13:00:00,4.9,,,,,,4,9,,260,4.8,5.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 14:00:00,4.9,,,,,,5.8,14.4,,206,4.7,5,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 15:00:00,4.7,,,,,,7.6,11.5,,191,4,4.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 16:00:00,4.8,,,,,,11.2,18.3,,191,4.3,5,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 17:00:00,5.1,,,,,,18.7,24.1,,270,4.8,5.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 18:00:00,5.1,,,,,,20.5,27,,273,5,5.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 21:00:00,5.4,,,,,,31,37.4,,278,5.3,5.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 22:00:00,5.1,,,,,,24.8,30.2,,319,5.1,5.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-18 23:00:00,4.3,,,,,,35.3,39.2,,355,4.2,5.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 00:00:00,4.1,,,,,,24.8,26.6,,354,4.1,4.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 01:00:00,4,,,,,,23.8,27.4,,353,3.9,4.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 02:00:00,3.7,,,,,,22,25.2,,352,3.5,3.9,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 03:00:00,3.4,,,,,,19.8,23.8,,347,3.3,4.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 04:00:00,3.3,,,,,,30.2,32.8,,336,3.3,3.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 05:00:00,3.2,,,,,,28.4,32.4,,335,3.2,3.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 06:00:00,3.4,,,,,,29.9,31.7,,351,3.1,3.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 07:00:00,6.3,,,,,,34.9,38.5,,329,3.4,6.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 08:00:00,6.8,,,,,,28.1,30.2,,319,6.2,7.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 09:00:00,7.8,,,,,,17.3,20.2,,338,6.4,8.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 10:00:00,7.6,,,,,,17.6,21.2,,333,7.6,8.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 11:00:00,9.4,,,,,,26.3,27,,343,7.3,9.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 12:00:00,10,,,,,,23,24.8,,350,9.4,10.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 13:00:00,10.4,,,,,,21.6,26.6,,350,9.8,10.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 14:00:00,9.6,,,,,,26.6,33.5,,347,9.4,10.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 15:00:00,9.1,,,,,,36.4,41.4,,359,8.9,10,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 16:00:00,8.7,,,,,,34.2,38.5,,1,8.6,9.2,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 17:00:00,8.3,,,,,,38.5,41.4,,357,8.3,8.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 18:00:00,7.5,,,,,,37.8,43.6,,2,7.5,8.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 19:00:00,7.5,,,,,,42.5,50.4,,1,7.3,7.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 20:00:00,6.8,,,,,,36,42.1,,7,6.6,7.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 21:00:00,6.5,,,,,,37.8,45.4,,5,6.5,7.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 22:00:00,7,,,,,,42.5,45,,358,6.5,7.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-19 23:00:00,7.1,,,,,,33.8,35.3,,346,6.6,7.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 00:00:00,7.6,,,,,,13.7,20.5,,319,6.3,7.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 01:00:00,6.6,,,,,,11.5,12.6,,319,6.6,8,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 02:00:00,6.6,,,,,,22.7,25.9,,330,6.4,7,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 03:00:00,5.8,,,,,,17.6,20.2,,329,5.7,6.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 04:00:00,5.6,,,,,,21.2,22.3,,309,5.5,6,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 05:00:00,6.3,,,,,,36,39.6,,341,5.4,6.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 06:00:00,4.2,,,,,,23.8,28.8,,352,4.2,6.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 07:00:00,5.1,,,,,,27.4,28.8,,12,4,5.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 08:00:00,4.7,,,,,,18,23,,14,4.5,5.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 09:00:00,4.3,,,,,,19.1,28.4,,5,3.9,4.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 10:00:00,4.5,,,,,,19.4,27.4,,342,4.1,4.7,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 11:00:00,4.9,,,,,,15.5,21.6,,347,4.5,5.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 12:00:00,4.9,,,,,,15.1,25.6,,27,4.8,5.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 13:00:00,4.5,,,,,,20.2,25.2,,13,4.4,4.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 14:00:00,4.2,,,,,,20.9,25.6,,12,4.2,4.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 15:00:00,4,,,,,,9.7,18,,31,3.8,4.3,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 16:00:00,3.6,,,,,,13.7,16.5,,38,3.6,4.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 17:00:00,2.3,,,,,,18,20.5,,6,2.3,3.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 18:00:00,3.3,,,,,,9.4,12.2,,133,2.1,4.1,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 19:00:00,3,,,,,,9,11.9,,144,2.9,3.6,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 20:00:00,3.4,,,,,,0.4,8.6,,102,3,3.5,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 21:00:00,2.7,,,,,,13,18.7,,120,2.4,3.4,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 22:00:00,2.5,,,,,,8.6,13.3,,118,2.4,2.8,,,,,,,,,,,,,,,
VENTOUX,2015-10-20 23:00:00,2.8,,,,,,7.6,12.2,,120,2.5,2.8,,,,,,,,,,,,,,,
