station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg,uv,temperature_eau
VENTOUX,2024-01-01 15:00:00,-3.5,,,,,,46.4,51.8,,297,-3.6,-3.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-01 17:00:00,-3.5,,,,,,50.8,61.2,,290,-3.6,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-01 20:00:00,-3.1,,,,,,45,59,,314,-3.3,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-01 23:00:00,-3,,,,,,24.5,36,,268,-3.1,-3,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 00:00:00,-2.8,,,,,,26.3,31.7,,258,-3.2,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 01:00:00,-2.9,,,,,,31.3,36.4,,255,-2.9,-2.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 02:00:00,-2.3,,,,,,34.2,45,,243,-2.9,-2.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 03:00:00,-2,,,,,,40,52.6,,240,-2.5,-2,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 04:00:00,-1.9,,,,,,35.6,55.1,,232,-2.2,-1.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 05:00:00,-1.5,,,,,,34.2,42.8,,237,-1.7,-1.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 14:00:00,1.9,,,,,,42.5,59,,222,-0.6,2.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 15:00:00,1.5,,,,,,37.1,53.6,,203,0.6,2.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 17:00:00,1.8,,,,,,45,52.9,,172,1.7,3,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 19:00:00,3.6,,,,,,45,57.2,,206,2.7,4.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 20:00:00,2.8,,,,,,42.8,60.8,,204,2.3,3.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 21:00:00,3.2,,,,,,43.6,69.8,,231,2.3,3.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 22:00:00,2.4,,,,,,52.6,73.4,,245,2.1,3.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-02 23:00:00,1.7,,,,,,64.1,86,,247,1.2,2.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 00:00:00,1.4,,,,,,45,91.1,,261,1.3,1.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 01:00:00,1.1,,,,,,52.2,64.4,,267,0.9,1.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 02:00:00,0.6,,,,,,54,67.7,,272,0.6,1.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 03:00:00,0.2,,,,,,57.6,75.6,,268,0.1,0.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 05:00:00,0.3,,,,,,53.3,90.7,,268,-0.1,0.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 06:00:00,0.7,,,,,,46.8,99.7,,269,0.4,0.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 08:00:00,0.6,,,,,,45.7,68,,272,0.5,0.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 09:00:00,0.2,,,,,,55.4,76.7,,265,0.2,0.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 10:00:00,0.3,,,,,,49.3,74.9,,271,0.2,0.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 11:00:00,0.6,,,,,,29.9,55.1,,259,0.3,0.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 12:00:00,1.7,,,,,,39.2,52.2,,252,0.7,1.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 13:00:00,0.6,,,,,,29.5,77.8,,230,0.4,2.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 14:00:00,0.4,,,,,,42.5,55.8,,247,0.3,0.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 16:00:00,0.7,,,,,,33.1,49.7,,235,0.6,0.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 17:00:00,0.5,,,,,,49.7,64.4,,245,0.5,0.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 18:00:00,0.5,,,,,,42.1,63,,245,0.5,0.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 19:00:00,0.5,,,,,,35.6,59,,255,0.5,0.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-03 20:00:00,-0.2,,,,,,46.1,56.2,,266,-0.3,0.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 00:00:00,-1.2,,,,,,43.2,62.6,,271,-1.3,-1.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 01:00:00,-1.2,,,,,,58.3,94.7,,281,-1.3,-1.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 12:00:00,0.9,,,,,,36,40.7,,292,-2.5,1.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 13:00:00,2.1,,,,,,17.6,35.6,,267,0.5,2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 14:00:00,4.5,,,,,,10.4,23.4,,255,2.7,5,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 16:00:00,3,,,,,,21.6,29.9,,187,2,3.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 17:00:00,3.1,,,,,,32.4,35.3,,156,2.3,3.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 18:00:00,-0.4,,,,,,38.5,43.9,,152,-0.9,2.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 19:00:00,-0.1,,,,,,50.4,63,,156,-0.9,0,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 20:00:00,-0.1,,,,,,42.5,64.8,,159,-0.2,0.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 21:00:00,-0.1,,,,,,33.5,52.2,,159,-0.1,0,,,,,,,,,,,,,,,
VENTOUX,2024-01-04 22:00:00,-0.2,,,,,,32.8,49.7,,160,-0.2,0,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 00:00:00,-0.1,,,,,,50.4,69.1,,142,-0.4,-0.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 01:00:00,0,,,,,,60.5,84.6,,142,-0.3,0,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 03:00:00,0.1,,,,,,73.1,92.9,,140,0,0.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 04:00:00,0.3,,,,,,77,92.9,,140,0,0.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 06:00:00,0.7,,,,,,54.4,90.7,,157,-0.1,0.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 07:00:00,1,,,,,,45.7,94.3,,164,0.2,1.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 08:00:00,1.5,,,,,,45.7,95.4,,157,1,1.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 09:00:00,0.1,,,,,,42.8,84.2,,159,-0.1,1.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 10:00:00,0.4,,,,,,31.7,67,,168,0,0.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 11:00:00,0.5,,,,,,31.7,61.2,,157,0.3,0.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 12:00:00,0.3,,,,,,14,40,,206,0.2,0.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 13:00:00,-0.1,,,,,,5.8,18.3,,297,-0.1,0.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 14:00:00,0,,,,,,7.9,18,,340,-0.1,0,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 15:00:00,-0.8,,,,,,22,30.2,,293,-0.9,-0.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 16:00:00,-1.1,,,,,,15.8,31,,345,-1.1,-0.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 17:00:00,-1.3,,,,,,22.3,34.2,,339,-1.3,-1.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 18:00:00,-1.3,,,,,,19.4,37.4,,344,-1.4,-1.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 20:00:00,-1.8,,,,,,25.2,45.4,,351,-1.9,-1.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 21:00:00,-2.3,,,,,,37.1,67.3,,347,-2.4,-1.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-05 22:00:00,-2.7,,,,,,32,65.2,,343,-2.7,-2.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 00:00:00,-3.4,,,,,,40,70.6,,337,-3.4,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 01:00:00,-3.5,,,,,,43.9,79.6,,341,-3.6,-3.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 02:00:00,-3.8,,,,,,60.5,98.3,,338,-3.8,-3.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 03:00:00,-3.8,,,,,,49.7,95.4,,341,-3.9,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 04:00:00,-4,,,,,,56.9,100.1,,339,-4,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 05:00:00,-4.3,,,,,,42.8,95,,341,-4.4,-4,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 06:00:00,-4.6,,,,,,41.4,91.4,,341,-4.6,-4.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 07:00:00,-4.8,,,,,,45,93.6,,340,-4.8,-4.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 08:00:00,-5,,,,,,42.8,108.4,,345,-5.1,-4.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 09:00:00,-5.1,,,,,,43.9,102.6,,342,-5.1,-5,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 10:00:00,-5.1,,,,,,45.4,95.8,,339,-5.1,-5,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 11:00:00,-5,,,,,,52.9,98.3,,337,-5.1,-4.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 12:00:00,-5.2,,,,,,62.6,100.4,,333,-5.3,-5,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 13:00:00,-5.6,,,,,,60.8,103,,338,-5.6,-5.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 14:00:00,-6,,,,,,81,128.2,,333,-6,-5.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 15:00:00,-6.3,,,,,,65.5,114.8,,339,-6.3,-6,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 17:00:00,-6.6,,,,,,74.2,116.6,,339,-6.7,-6.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 18:00:00,-6.9,,,,,,87.1,122,,331,-6.9,-6.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 19:00:00,-6.9,,,,,,77.4,113,,337,-6.9,-6.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 20:00:00,-7,,,,,,89.6,135,,334,-7,-6.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 21:00:00,-7.2,,,,,,63.4,120.2,,336,-7.2,-7,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 22:00:00,-7.2,,,,,,65.9,128.8,,339,-7.2,-7.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-06 23:00:00,-7.2,,,,,,65.2,113.8,,336,-7.2,-7.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 00:00:00,-7.2,,,,,,65.5,115.6,,340,-7.3,-7.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 01:00:00,-7.2,,,,,,57.2,120.6,,337,-7.3,-7.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 02:00:00,-7.2,,,,,,60.1,101.2,,336,-7.3,-7.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 03:00:00,-7.2,,,,,,70.6,136,,336,-7.2,-7.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 04:00:00,-7.1,,,,,,65.9,128.5,,339,-7.2,-7.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 05:00:00,-7,,,,,,69.8,122.8,,334,-7.1,-6.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 06:00:00,-6.9,,,,,,56.9,115.2,,336,-7,-6.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 07:00:00,-6.9,,,,,,69.5,129.6,,342,-6.9,-6.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 08:00:00,-7.1,,,,,,64.4,128.2,,339,-7.1,-6.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 09:00:00,-7.1,,,,,,50.8,117.4,,341,-7.1,-7,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 10:00:00,-6.9,,,,,,51.5,101.5,,343,-7.1,-6.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 11:00:00,-6.6,,,,,,47.2,87.8,,341,-6.9,-6.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 13:00:00,-6.6,,,,,,57.2,98.6,,338,-6.7,-6.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 14:00:00,-6.7,,,,,,49.3,95.8,,341,-6.8,-6.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 15:00:00,-7.2,,,,,,60.1,112,,336,-7.2,-6.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 16:00:00,-7.5,,,,,,40.7,96.1,,342,-7.5,-7.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 17:00:00,-7.7,,,,,,40.7,87.1,,340,-7.7,-7.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 18:00:00,-7.7,,,,,,52.6,93.2,,338,-7.7,-7.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 19:00:00,-7.7,,,,,,49.3,85.3,,339,-7.8,-7.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 20:00:00,-7.6,,,,,,44.6,90,,341,-7.7,-7.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 21:00:00,-7.5,,,,,,41.4,76,,339,-7.6,-7.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-07 22:00:00,-7.5,,,,,,36.7,77,,341,-7.5,-7.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 00:00:00,-7.5,,,,,,33.8,63.4,,339,-7.6,-7.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 01:00:00,-7.6,,,,,,42.5,63.7,,336,-7.6,-7.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 02:00:00,-7.7,,,,,,36.7,64.1,,337,-7.8,-7.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 03:00:00,-7.8,,,,,,29.9,48.6,,337,-7.8,-7.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 05:00:00,-8.2,,,,,,22.7,33.8,,343,-8.2,-8.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 06:00:00,-7.6,,,,,,22,34.6,,355,-8.3,-7.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 07:00:00,-7,,,,,,20.5,24.8,,2,-7.4,-6.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 08:00:00,-6,,,,,,19.8,27,,5,-7.2,-5.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 09:00:00,-5.9,,,,,,4.7,21.6,,72,-6.1,-5.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 10:00:00,-6.2,,,,,,18,25.9,,72,-6.3,-5.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 11:00:00,-5.5,,,,,,25.9,30.2,,73,-6.3,-5.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 12:00:00,-4.8,,,,,,18.4,29.5,,117,-5.4,-4.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 13:00:00,-4.9,,,,,,23.8,29.9,,128,-5.3,-4.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 14:00:00,-4.5,,,,,,23.8,30.2,,137,-5.1,-4.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 15:00:00,-4.6,,,,,,16.6,27.4,,147,-4.6,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 16:00:00,-4.8,,,,,,19.8,23,,143,-4.8,-4.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 17:00:00,-4.4,,,,,,17.6,22.3,,146,-4.7,-4.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 19:00:00,-3.8,,,,,,15.1,18.3,,145,-4,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 20:00:00,-3.5,,,,,,10.8,15.5,,132,-3.8,-3.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 21:00:00,-3.5,,,,,,11.9,16.2,,116,-3.6,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 22:00:00,-3.2,,,,,,20.5,22.7,,131,-3.3,-2.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-08 23:00:00,-3.2,,,,,,28.8,30.2,,143,-3.3,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 00:00:00,-3.2,,,,,,28.1,30.6,,146,-3.3,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 01:00:00,-3.5,,,,,,29.2,33.8,,148,-3.5,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 02:00:00,-3,,,,,,22.7,34.6,,145,-3.4,-2.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 03:00:00,-2.7,,,,,,27.4,39.2,,147,-3,-2.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 04:00:00,-2.6,,,,,,27.4,38.9,,155,-2.7,-2.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 05:00:00,-3,,,,,,32,35.3,,149,-3,-2.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 06:00:00,-3.1,,,,,,34.9,38.9,,146,-3.2,-2.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 09:00:00,-2.8,,,,,,27.4,43.6,,161,-2.9,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 10:00:00,-2.7,,,,,,36.7,49.7,,159,-2.8,-2.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 11:00:00,-2.4,,,,,,28.8,54,,162,-2.6,-2.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 12:00:00,-2.8,,,,,,32.4,59.4,,163,-2.8,-2.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 13:00:00,-2.9,,,,,,53.6,82.4,,155,-3,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 14:00:00,-2.9,,,,,,32,94.3,,157,-3.1,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 15:00:00,-2.7,,,,,,30.2,55.1,,161,-2.9,-2.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 16:00:00,-2.6,,,,,,40.3,58,,158,-2.7,-2.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 17:00:00,-3.4,,,,,,67.3,79.9,,146,-3.4,-2.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 18:00:00,-3.2,,,,,,78.1,93.2,,145,-3.4,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 21:00:00,-3.1,,,,,,72.7,93.6,,145,-3.4,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 22:00:00,-3.2,,,,,,65.2,91.8,,145,-3.3,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-09 23:00:00,-3.5,,,,,,65.9,92.2,,145,-3.5,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 00:00:00,-3.5,,,,,,58.7,84.6,,139,-3.9,-3.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 01:00:00,-3.4,,,,,,60.5,82.8,,144,-3.7,-3.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 02:00:00,-3.4,,,,,,49,84.2,,150,-3.4,-3.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 03:00:00,-3.6,,,,,,54.4,78.1,,149,-3.7,-3.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 05:00:00,-4,,,,,,52.9,90.4,,147,-4,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 06:00:00,-4.1,,,,,,50.4,77,,147,-4.1,-3.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 08:00:00,-4.9,,,,,,51.5,91.4,,140,-5.1,-4.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 09:00:00,-4.6,,,,,,55.8,79.2,,134,-4.9,-4.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 10:00:00,-4.3,,,,,,56.2,79.9,,127,-4.6,-4.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 12:00:00,-4.5,,,,,,55.8,82.1,,126,-4.6,-4.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 13:00:00,-4.4,,,,,,67,88.6,,119,-4.5,-4.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 14:00:00,-4.1,,,,,,56.5,80.6,,121,-4.4,-4.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 15:00:00,-4.2,,,,,,64.1,95.4,,121,-4.4,-4.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 16:00:00,-4.2,,,,,,69.8,94.7,,123,-4.4,-4.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 17:00:00,-4.4,,,,,,73.1,95,,114,-4.5,-4.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 18:00:00,-3.9,,,,,,56.5,87.5,,120,-4.5,-3.9,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 19:00:00,-3.8,,,,,,49,87.1,,123,-4,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 20:00:00,-3.7,,,,,,60.5,68.4,,108,-3.8,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 21:00:00,-3.8,,,,,,65.5,86,,105,-3.9,-3.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 22:00:00,-3.7,,,,,,54.4,82.1,,126,-3.8,-3.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-10 23:00:00,-3.7,,,,,,46.4,83.5,,110,-3.8,-3.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 00:00:00,-3.5,,,,,,46.4,61.9,,105,-3.7,-3.4,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 01:00:00,-3.1,,,,,,47.9,56.5,,100,-3.5,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 02:00:00,-2.9,,,,,,54,65.5,,100,-3.1,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 03:00:00,-2.9,,,,,,46.4,63,,98,-3,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 04:00:00,-2.9,,,,,,51.1,73.1,,92,-3,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 05:00:00,-3.3,,,,,,31.7,76,,89,-3.3,-3,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 08:00:00,-3.8,,,,,,24.1,33.1,,93,-4.1,-3.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 09:00:00,-2.9,,,,,,11.5,38.5,,91,-3.6,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 10:00:00,-2.5,,,,,,24.1,37.8,,91,-3,-2.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 11:00:00,-2.2,,,,,,18.4,25.9,,88,-2.5,-2.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 12:00:00,-2.7,,,,,,4,24.5,,101,-2.8,-2.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 13:00:00,-2.9,,,,,,6.8,19.8,,90,-3,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 15:00:00,-3.3,,,,,,16.6,18.3,,352,-3.5,-2.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 16:00:00,-3.5,,,,,,14.8,20.5,,338,-3.6,-3.2,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 17:00:00,-4.1,,,,,,25.6,29.9,,325,-4.1,-3.6,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 18:00:00,-4.1,,,,,,33.1,37.1,,327,-4.3,-4,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 19:00:00,-3.8,,,,,,26.6,36,,310,-4.3,-3.7,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 21:00:00,-3.5,,,,,,36.4,50,,304,-3.7,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 22:00:00,-3.5,,,,,,34.9,53.6,,303,-3.8,-3.5,,,,,,,,,,,,,,,
VENTOUX,2024-01-11 23:00:00,-3.4,,,,,,21.6,40,,301,-3.6,-3.3,,,,,,,,,,,,,,,
VENTOUX,2024-01-12 00:00:00,-3.7,,,,,,24.8,31,,330,-3.8,-3.1,,,,,,,,,,,,,,,
VENTOUX,2024-01-12 01:00:00,-4.2,,,,,,17.3,26.3,,331,-4.3,-3.8,,,,,,,,,,,,,,,
VENTOUX,2024-01-12 09:00:00,1.6,,,,,,4.3,9,,149,-0.8,1.8,,,,,,,,,,,,,,,
