station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0278,2024-04-13 06:20:00,3.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114lat":43.831,"lon":6.962,"batt":36.71},liveobjects
STATIC0278,2024-06-07 06:20:00,18.8,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 06:30:00,19.4,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 06:40:00,19.7,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 06:50:00,20.1,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 07:00:00,20.4,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 07:10:00,19.5,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 07:20:00,20.1,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 07:30:00,20.3,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 07:40:00,20.4,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 07:50:00,19.6,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 08:00:00,18.7,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 08:10:00,20.7,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 08:20:00,21.7,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 08:30:00,22,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 08:40:00,22.1,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 08:50:00,22.1,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 09:00:00,22,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 09:10:00,22.4,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 09:20:00,22.4,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 09:30:00,23.3,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 09:40:00,23.1,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 09:50:00,23,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 10:00:00,23.3,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 10:10:00,23.3,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 10:20:00,23.9,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 10:30:00,24.1,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 10:40:00,23.9,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 10:50:00,23.9,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 11:00:00,24.5,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 11:10:00,24.7,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 11:20:00,24.8,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 11:30:00,24,,,43,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 11:40:00,24.5,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 11:50:00,24.4,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 12:00:00,24.6,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 12:10:00,24.3,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 12:20:00,24.1,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 12:30:00,23.8,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 12:40:00,23.3,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 12:50:00,23.2,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 13:00:00,22.7,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 13:10:00,24.2,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 13:20:00,24.6,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 13:30:00,25.2,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 13:40:00,24.6,,,45,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 13:50:00,23,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 14:00:00,22.1,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 14:10:00,22,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 14:20:00,22.4,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 14:30:00,25.2,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 14:40:00,23.8,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 14:50:00,22.8,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 15:00:00,22.1,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 15:10:00,21.6,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 15:20:00,21.6,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 15:30:00,21.7,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 15:40:00,22,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 16:00:00,22.3,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 16:10:00,22.3,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 16:20:00,21.9,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 16:30:00,23.3,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 16:40:00,23.7,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 16:50:00,22.5,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 17:00:00,22.8,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 17:10:00,22.8,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 17:20:00,22.7,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.69},liveobjects
STATIC0278,2024-06-07 17:30:00,22.4,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 17:40:00,21.4,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 17:50:00,20.7,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 18:00:00,20,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.69},liveobjects
STATIC0278,2024-06-07 18:10:00,19.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 18:20:00,19.2,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 18:30:00,18.9,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 18:40:00,18.7,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 18:50:00,18.3,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 19:00:00,17.9,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 19:10:00,17.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 19:20:00,17,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 19:30:00,16.6,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 19:40:00,16.4,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 19:50:00,16,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 20:00:00,15.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 20:10:00,15.4,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 20:20:00,15.7,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 20:30:00,15,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 20:40:00,14.1,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 20:50:00,12.9,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 21:00:00,12.4,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 21:10:00,12.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 21:20:00,13.2,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 21:30:00,13,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 21:40:00,12,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 21:50:00,11.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 22:00:00,11.4,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 22:10:00,11.3,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 22:20:00,10.9,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.66},liveobjects
STATIC0278,2024-06-07 22:30:00,10.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 22:40:00,10.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 22:50:00,10.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 23:00:00,10.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 23:10:00,9.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 23:20:00,9.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 23:30:00,8.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 23:40:00,8.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-07 23:50:00,8.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 00:00:00,8.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 00:10:00,9.1,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 00:20:00,8.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 00:30:00,8.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 00:40:00,8.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 00:50:00,7.9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 01:00:00,7.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 01:10:00,7.3,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 01:20:00,7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 01:30:00,6.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 01:40:00,6.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 01:50:00,6.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 02:00:00,6.1,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 02:10:00,5.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 02:20:00,5.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 02:30:00,5.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 02:40:00,5.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 02:50:00,5.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 03:00:00,5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 03:10:00,4.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 03:20:00,4.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 03:30:00,4.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 03:40:00,3.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 03:50:00,3.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 04:00:00,3.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 04:10:00,4.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 04:20:00,6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 04:30:00,6.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 04:40:00,6.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 04:50:00,7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 05:00:00,7.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 05:10:00,8.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 05:20:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 05:30:00,9.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 05:40:00,10.4,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 05:50:00,10.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 06:00:00,11.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 06:10:00,12.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 06:20:00,13.3,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 06:30:00,14,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 06:40:00,14.7,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 06:50:00,15,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 07:00:00,15.3,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 07:10:00,15.8,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 07:20:00,16.9,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 07:30:00,17.9,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 07:40:00,19,,,46,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 07:50:00,19.6,,,48,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 08:00:00,19.7,,,49,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
STATIC0278,2024-06-08 08:10:00,19.9,,,44,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":43.831,"lon":6.962,"batt":36.63},liveobjects
STATIC0278,2024-06-08 08:20:00,19.3,,,47,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":43.831,"lon":6.962,"batt":36.61},liveobjects
