station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0209,2025-01-15 05:30:00,-2.7,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 05:40:00,-2.4,,,24,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 05:50:00,-2.3,,,25,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 06:00:00,-2.2,,,25,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 06:10:00,-2.4,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 06:20:00,-2.3,,,25,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 06:30:00,-2.2,,,25,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 06:40:00,-2.3,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.94},liveobjects
STATIC0209,2025-01-15 06:50:00,-3,,,29,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 07:00:00,-2.6,,,27,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.94},liveobjects
STATIC0209,2025-01-15 07:10:00,-3.2,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 07:20:00,-2.5,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 07:30:00,-3.1,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 07:40:00,-2.4,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 07:50:00,-2.6,,,29,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 08:00:00,-2.6,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 08:10:00,-2.6,,,27,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 08:20:00,-2.2,,,25,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 08:30:00,-2.7,,,27,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 08:40:00,-2.4,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 08:50:00,-2.7,,,29,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 09:00:00,-2.5,,,27,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 09:10:00,-2.4,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 09:20:00,-2.4,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 09:30:00,-2.4,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 09:40:00,-2.7,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 09:50:00,-2.5,,,29,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 10:00:00,-2.4,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 10:10:00,-2.1,,,27,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 10:20:00,-2.3,,,28,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 10:30:00,-2,,,33,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 10:40:00,-2,,,31,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 10:50:00,-1.8,,,29,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 11:00:00,-1.8,,,25,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 11:10:00,-2.1,,,27,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 11:20:00,-2.4,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 11:30:00,-2.4,,,26,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 11:40:00,-2.1,,,29,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 11:50:00,-1.9,,,31,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 12:00:00,-2.1,,,31,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 12:10:00,-2.1,,,35,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 12:20:00,-1.8,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 12:30:00,-2,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 12:40:00,-2.7,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 12:50:00,-3,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 13:00:00,-3.2,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 13:10:00,-3.5,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 13:20:00,-3.6,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 13:30:00,-3.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 13:40:00,-3.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 13:50:00,-3.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 14:00:00,-3.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 14:10:00,-3.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 14:20:00,-2.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 14:30:00,-2.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.94},liveobjects
STATIC0209,2025-01-15 14:40:00,-2.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 14:50:00,-2.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 15:00:00,-1.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 15:10:00,-1.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 15:20:00,-1.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 15:30:00,-1.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 15:40:00,-2.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 15:50:00,-2.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 16:00:00,-2.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 16:10:00,-2.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 16:20:00,-2.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 16:30:00,-2.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 16:40:00,-2.3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 16:50:00,-2.4,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 17:00:00,-2.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 17:10:00,-2.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 17:20:00,-2.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 17:30:00,-3,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 17:40:00,-3.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 17:50:00,-3.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 18:00:00,-3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 18:10:00,-3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 18:20:00,-3.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 18:30:00,-3.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 18:40:00,-3.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 18:50:00,-4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 19:00:00,-4.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 19:10:00,-4.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 19:20:00,-4.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 19:30:00,-4.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 19:40:00,-5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 19:50:00,-5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 20:00:00,-5.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 20:10:00,-5.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 20:20:00,-5.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 20:30:00,-5.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 20:40:00,-5.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 20:50:00,-5.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 21:00:00,-5.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 21:10:00,-5.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 21:20:00,-5.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-15 21:30:00,-5.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 21:40:00,-5.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-15 21:50:00,-5.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 22:00:00,-5.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 22:10:00,-5.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 22:20:00,-5.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 22:30:00,-5.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 22:40:00,-5.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 22:50:00,-6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 23:00:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 23:10:00,-6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 23:20:00,-6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 23:30:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-15 23:40:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-15 23:50:00,-6.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 00:00:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 00:10:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 00:20:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 00:30:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 00:40:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 00:50:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 01:00:00,-6.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 01:10:00,-6.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 01:20:00,-6.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 01:30:00,-6.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 01:40:00,-6.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 01:50:00,-6.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 02:00:00,-6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 02:10:00,-6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 02:20:00,-6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 02:30:00,-6.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 02:40:00,-6.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 02:50:00,-6.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 03:00:00,-6.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 03:10:00,-6.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 03:20:00,-6.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 03:30:00,-6.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 03:40:00,-6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 03:50:00,-6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 04:00:00,-6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 04:10:00,-6.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 04:20:00,-6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 04:30:00,-6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 04:40:00,-6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 04:50:00,-6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 05:00:00,-6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 05:10:00,-7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 05:20:00,-7.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 05:30:00,-7.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 05:40:00,-7.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 05:50:00,-7.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 06:00:00,-7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.88},liveobjects
STATIC0209,2025-01-16 06:10:00,-6.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 06:20:00,-7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 06:30:00,-7.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
STATIC0209,2025-01-16 06:40:00,-7.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":44.917752,"lon":4.15288,"batt":35.82},liveobjects
