station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg
07621,2003-01-01 00:00:00,5.8,1019.3,-1.2,85,3.5,6000,11.112,,,160,,,,,,,,,,,og-post,,,,AAXX 01004 07621 32756 71606 10058 20035 39752 40193 58012 875// 333 87650 95090=
07621,2003-01-01 01:00:00,5.4,1018.8,-1.6,81,2.4,,7.408,,,160,,,,,,,,,,,og-post,,,,AAXX 01014 07621 36/// /1604 10054 20024 39747 40188 58016=
07621,2003-01-01 02:00:00,4.9,1018.8,-1.7,83,2.3,,7.408,,,170,,,,,,,,,,,og-post,,,,AAXX 01024 07621 36/// /1704 10049 20023 39746 40188 56017=
07621,2003-01-01 03:00:00,5.1,1018.5,-0.9,84,2.6,8000,11.112,,,190,,,,,,,,,,,og-post,,,,AAXX 01034 07621 32758 71906 10051 20026 39743 40185 56009 8553/ 333 85650 87361 95090=
07621,2003-01-01 04:00:00,6.7,1017.9,-0.7,82,3.9,,11.112,,,180,,,,,,,,,,,og-post,,,,AAXX 01044 07621 36/// /1806 10067 20039 39740 40179 58007=
07621,2003-01-01 05:00:00,7.6,1017.4,-0.9,83,4.9,,11.112,,,180,,,,,,,,,,,og-post,,,,AAXX 01054 07621 36/// /1806 10076 20049 39737 40174 57009=
07621,2003-01-01 06:00:00,8.5,1016.5,-1.3,81,5.4,15000,14.816,,,200,4.6,8.6,,,,,10,0.9,2,,og-post,,,,AAXX 01064 07621 32665 72008 10085 20054 39730 40165 58013 8553/ 333 10086 20046 31002 55009 70100 83644 85650 87360 95090=
07621,2003-01-01 07:00:00,8.7,1015.7,-1.8,78,5.1,25000,3.704,,,210,,,,,,,,,,,og-post,,,,AAXX 01074 07621 32975 82102 10087 20051 39722 40157 58018 8707/ 333 87361 95090=
07621,2003-01-01 08:00:00,7.8,1017.8,0.4,90,6.3,8000,7.408,,,240,,,0.2,,,,,,,61,og-post,,,,AAXX 01084 07621 21758 82404 10078 20063 39741 40178 53004 76162 8357/ 333 69925 83656 87359 95090=
07621,2003-01-01 09:00:00,9.9,1018,1.6,91,8.5,8000,11.112,,,220,,,,2,,,,,,61,og-post,,,,AAXX 01094 07621 21558 82206 10099 20085 39746 40180 53016 76162 8457/ 333 60027 84632 87359 95090=
07621,2003-01-01 10:00:00,10.2,1017.2,1.7,93,9.1,8000,11.112,,,150,,,1,,,,,,,61,og-post,,,,AAXX 01104 07621 21558 81506 10102 20091 39739 40172 50017 76166 8457/ 333 60015 84632 87359 95090=
07621,2003-01-01 11:00:00,13,1015,-1.9,78,9.3,20000,25.928,,,190,,,,,,,,,,21,og-post,,,,AAXX 01114 07621 21670 81914 10130 20093 39722 40150 58019 72162 8357/ 333 69905 83640 87359 95090=
07621,2003-01-01 12:00:00,13.8,1013.9,-3.3,80,10.4,20000,14.816,,,210,,,,1,3,,,,,21,og-post,,,,AAXX 01124 07621 01670 82108 10138 20104 39713 40139 58033 60031 72162 8257/ 333 60017 82633 87359 95090=
07621,2003-01-01 13:00:00,14.4,1013.4,-3,80,11,30000,7.408,,,200,,,,,,,,,,,og-post,,,,AAXX 01134 07621 32680 82004 10144 20110 39709 40134 56030 8157/ 333 81646 87359 95090=
07621,2003-01-01 14:00:00,15.1,1012.9,-1.7,73,10.3,30000,11.112,,,220,,,,,,,,,,,og-post,,,,AAXX 01144 07621 32780 82206 10151 20103 39705 40129 56017 8157/ 333 81650 87359 95090=
07621,2003-01-01 15:00:00,15.3,1013,-0.6,74,10.7,30000,7.408,,,190,,,,,,,,,,,og-post,,,,AAXX 01154 07621 32780 81904 10153 20107 39707 40130 55006 81577 333 81650 84359 87271 95010=
07621,2003-01-01 16:00:00,13.8,1013.6,0.1,88,11.8,30000,7.408,,,250,,,,,,,,,,,og-post,,,,AAXX 01164 07621 32980 82504 10138 20118 39710 40136 53001 84077 333 84359 87271 95010=
07621,2003-01-01 17:00:00,13.6,1015.4,2.2,83,10.8,8000,14.816,,,260,,,0.4,,,,,,,60,og-post,,,,AAXX 01174 07621 21658 82608 10136 20108 39727 40154 53022 76062 82577 333 69945 82633 84359 87271 95010=
07621,2003-01-01 18:00:00,13.4,1013.9,0.6,84,10.8,8000,25.928,,,200,7.8,15.3,,0.6,,3,,,,60,og-post,,,,AAXX 01184 07621 01558 82014 10134 20108 39713 40139 50006 60032 76062 83577 333 10153 20078 69967 83629 84359 87271 95010=
07621,2003-01-01 19:00:00,14.8,1013.4,0,69,9.2,20000,25.928,,,200,,,,,,,,,,21,og-post,,,,AAXX 01194 07621 21570 82014 10148 20092 39710 40134 50000 72162 83577 333 69905 82629 84359 87271 95010=
07621,2003-01-01 20:00:00,14.3,1013.4,-1.8,68,8.5,20000,18.52,,,200,,,,,,,,,,,og-post,,,,AAXX 01204 07621 32570 82010 10143 20085 39709 40134 56018 83577 333 82630 84359 87271 95010=
07621,2003-01-01 21:00:00,12.3,1013.4,-0.7,79,8.8,15000,14.816,,,220,,,,,,,,,,2,og-post,,,,AAXX 01214 07621 21765 82208 10123 20088 39706 40134 57007 70262 8357/ 333 69907 83650 87360 95090=
07621,2003-01-01 22:00:00,11.6,1013.1,-0.8,81,8.5,15000,3.704,,,240,,,,,,,,,,,og-post,,,,AAXX 01224 07621 32765 82402 10116 20085 39702 40131 58008 8357/ 333 83650 87360 95090=
07621,2003-01-01 23:00:00,9.9,1013.4,-0.7,87,7.8,20000,7.408,,,250,,,,,,,,,,,og-post,,,,AAXX 01234 07621 32770 62504 10099 20078 39702 40134 56007 8254/ 333 82656 85360 95090=
07621,2003-01-02 00:00:00,10,1013.3,-0.5,83,7.2,20000,7.408,,,190,,,,,,,,,,1,og-post,,,,AAXX 02004 07621 11770 61904 10100 20072 39701 40133 56005 69901 70162 8251/ 333 82656 85460 95090=
07621,2003-01-02 01:00:00,9.1,1012.9,-0.6,85,6.7,,14.816,,,190,,,,,,,,,,,og-post,,,,AAXX 02014 07621 36/// /1908 10091 20067 39696 40129 58006=
07621,2003-01-02 02:00:00,8.4,1012.5,-1.1,85,6,,11.112,,,180,,,,,,,,,,,og-post,,,,AAXX 02024 07621 36/// /1806 10084 20060 39691 40125 58011=
07621,2003-01-02 03:00:00,9.5,1011.3,-2,80,6.2,,18.52,,,200,,,,,,,,,,,og-post,,,,AAXX 02034 07621 36/// /2010 10095 20062 39681 40113 58020=
07621,2003-01-02 04:00:00,13,1009.4,-2.8,64,6.4,,14.816,,,220,,,,,,,,,,,og-post,,,,AAXX 02044 07621 36/// /2208 10130 20064 39668 40094 58028=
07621,2003-01-02 05:00:00,13.8,1007.8,-3.7,62,6.7,20000,22.224,,,190,,,,,,,,,,,og-post,,,,AAXX 02054 07621 32970 61912 10138 20067 39654 40078 58037 85012 333 85461 85073 95090=
07621,2003-01-02 06:00:00,11.3,1007.9,-2.9,76,7.2,20000,11.112,,,230,8.2,14.9,,,,,3.4,0,6,,og-post,,,,AAXX 02064 07621 12970 62306 10113 20072 39652 40079 56029 69902 85012 333 10149 20082 30006 55000 70034 85461 85073 95090=
07621,2003-01-02 07:00:00,10.6,1007.8,-1.8,78,6.9,,7.408,,,240,,,,,,,,,,,og-post,,,,AAXX 02074 07621 36/// /2404 10106 20069 39650 40078 56018=
07621,2003-01-02 08:00:00,9.9,1008,-0.4,79,6.4,20000,11.112,,,170,,,,,,,,,,,og-post,,,,AAXX 02084 07621 32770 81706 10099 20064 39650 40080 56004 8584/ 333 83850 85656 87465 95090=
07621,2003-01-02 09:00:00,12.1,1008,0.2,73,7.4,20000,7.408,,,110,,,,,,,,,,,og-post,,,,AAXX 02094 07621 32770 71104 10121 20074 39654 40080 53002 84842 333 82850 83656 85363 95090=
07621,2003-01-02 10:00:00,19.4,1007.4,0.8,43,6.5,20000,25.928,,,240,,,,,,,,,,,og-post,,,,AAXX 02104 07621 32770 62414 10194 20065 39658 40074 53008 84142 333 84850 83363 85073 95090=
07621,2003-01-02 11:00:00,20,1007.7,1.2,42,6.7,20000,29.632,,,250,,,,,,,,,,,og-post,,,,AAXX 02114 07621 32770 62516 10200 20067 39662 40077 52012 84142 333 84856 83361 85073 95090=
07621,2003-01-02 12:00:00,19.7,1007.2,0.3,46,7.8,20000,31.484,57.412,57.412,260,,,,,,,,,,,og-post,,,,AAXX 02124 07621 32770 72617 10197 20078 39657 40072 50003 8414/ 333 84850 83361 85463 91031 91131 95090=
07621,2003-01-02 13:00:00,18.6,1007.6,0.1,51,8.3,20000,31.484,53.708,53.708,280,,,,,,,,,,,og-post,,,,AAXX 02134 07621 32770 72817 10186 20083 39659 40076 51001 8414/ 333 84850 83361 85463 91029 91129 95090=
07621,2003-01-02 14:00:00,17.7,1008.5,0.5,55,8.6,20000,31.484,53.708,,290,,,,,,,,,,,og-post,,,,AAXX 02144 07621 32770 72917 10177 20086 39667 40085 53005 8557/ 333 85650 85360 86463 91129 95090=
07621,2003-01-02 15:00:00,13,1012.1,3.7,74,8.5,10000,35.188,64.82,,290,,,,,,,,,,80,og-post,,,,AAXX 02154 07621 21460 82919 10130 20085 39694 40121 53037 78086 8687/ 333 69907 85815 85630 87359 91135 95090=
