station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0275,2024-04-29 10:40:00,16,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 10:50:00,17,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 11:00:00,17.6,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 11:10:00,18.2,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 11:20:00,18.5,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 11:30:00,17.5,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 11:40:00,17.1,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 11:50:00,17.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 12:00:00,18.6,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 12:10:00,18.1,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 12:20:00,18.3,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 12:30:00,18.3,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 12:50:00,18.3,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 13:00:00,18.8,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 13:10:00,19,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 13:30:00,19.2,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 13:40:00,19.2,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 14:00:00,19.1,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 14:10:00,19.7,,,50,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 14:20:00,19,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 14:30:00,19,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 14:40:00,18.8,,,51,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 14:50:00,18.7,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 15:00:00,19,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 15:10:00,19.4,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 15:20:00,19,,,52,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 15:30:00,18.7,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 15:40:00,18.4,,,54,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 15:50:00,18.2,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 16:10:00,18,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 16:20:00,17.9,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 16:30:00,17.8,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 16:40:00,17.9,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 16:50:00,17.6,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 17:00:00,17.4,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 17:10:00,17.3,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 17:20:00,17.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 17:30:00,17,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 17:40:00,17.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 17:50:00,16.9,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 18:00:00,16.8,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 18:10:00,16.6,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 18:20:00,16.3,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 18:30:00,16.1,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 18:40:00,15.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 18:50:00,15.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 19:00:00,14.8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 19:10:00,14.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 19:20:00,14.3,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 19:30:00,14.1,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 19:40:00,13.8,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 19:50:00,13.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 20:00:00,13.4,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 20:20:00,12.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 20:30:00,12.3,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 20:40:00,12,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 21:00:00,11.4,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 21:10:00,11,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 21:20:00,10.7,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-99,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 21:30:00,10.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 21:40:00,10,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 21:50:00,9.7,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 22:00:00,9.5,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 22:10:00,9.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 22:20:00,9.2,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 22:30:00,9,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 22:40:00,9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 22:50:00,8.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 23:00:00,8.7,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 23:10:00,8.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 23:20:00,8.6,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 23:30:00,8.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 23:40:00,8.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-29 23:50:00,8.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 00:00:00,8.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 00:10:00,8.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 00:20:00,8.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 00:30:00,8.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 00:40:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 00:50:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 01:00:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 01:10:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 01:20:00,8.6,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 01:30:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 01:40:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 01:50:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 02:00:00,8.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 02:10:00,8.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 02:20:00,8.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 02:30:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 02:40:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 02:50:00,8.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 03:00:00,8.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 03:10:00,8.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 03:20:00,8.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 03:30:00,8.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 03:40:00,8.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 03:50:00,8.3,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 04:10:00,8.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 04:20:00,8.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 04:40:00,8.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 04:50:00,8.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 05:00:00,8.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 05:10:00,8.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 05:30:00,10.4,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 05:40:00,10.9,,,99,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 06:00:00,11.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 06:20:00,12,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 06:30:00,12.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 06:40:00,12.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 06:50:00,12.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 07:00:00,12.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 07:10:00,12.6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 07:20:00,12.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 07:30:00,13.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 07:40:00,13.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 07:50:00,14.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 08:10:00,14.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 08:20:00,14.9,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 08:40:00,14.5,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 08:50:00,14.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 09:00:00,14.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 09:10:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 09:20:00,14,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 09:30:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 09:40:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 10:10:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 10:20:00,14.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 10:30:00,14.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 10:40:00,14.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 10:50:00,14.4,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 11:00:00,14.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 11:10:00,14.5,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 11:30:00,14.8,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 11:40:00,15.2,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 11:50:00,16,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 12:10:00,17,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 12:20:00,17,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 12:30:00,16.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 12:40:00,16.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 12:50:00,16.9,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-100,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 13:00:00,17.3,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 13:10:00,17.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 13:20:00,17.4,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 13:30:00,17.3,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 13:50:00,18.4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 14:00:00,19.2,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 14:10:00,19.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 14:20:00,19.6,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 14:30:00,19.4,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 14:40:00,19.1,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 14:50:00,18.8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 15:00:00,18.8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 15:10:00,19.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 15:20:00,19,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 15:30:00,18.8,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 15:40:00,18.5,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-101,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 15:50:00,18.3,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 16:00:00,18.3,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-105,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 16:10:00,18,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 16:20:00,17.7,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-98,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 16:30:00,17.5,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 16:40:00,17.5,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-108,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 16:50:00,17.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 17:00:00,17.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 17:10:00,17.6,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 17:20:00,17.6,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":49.8925,"lon":2.2783},liveobjects
STATIC0275,2024-04-30 17:30:00,17.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":49.8925,"lon":2.2783},liveobjects
