station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg
07168,2013-01-01 00:00:00,6.7,1009.3,-1.3,77,2.9,20000,18.52,35.188,,180,,,0,,,,,,,0,ogimet,,,8,
07168,2013-01-01 01:00:00,7.5,1009,-0.9,76,3.5,19000,27.78,40.744,,200,,,0.2,,,,,,,61,ogimet,,,8,
07168,2013-01-01 02:00:00,6.7,1008.6,-1,87,4.7,10000,24.076,35.188,,190,,,0.8,1,,,,,,61,ogimet,,,8,
07168,2013-01-01 03:00:00,6.5,1007.9,-1.3,89,4.8,14000,27.78,37.04,,180,,,1.2,2,,,,,,61,ogimet,,,8,
07168,2013-01-01 04:00:00,6.3,1007.2,-1.8,90,4.8,15000,27.78,44.448,,180,,,1,2.8,,,,,,61,ogimet,,,8,
07168,2013-01-01 05:00:00,6.6,1007,-1.6,89,4.9,12000,27.78,40.744,,180,,,1,3,4,,,,,61,ogimet,,,8,
07168,2013-01-01 06:00:00,6.6,1007.1,-0.8,90,5.1,12000,25.928,46.3,,190,6.3,7.9,1,2,5,4,4.4,1.1,6,61,ogimet,,,8,
07168,2013-01-01 07:00:00,6.8,1007.4,0.2,90,5.3,10000,25.928,42.596,,200,,,1,3,6,,,,,61,ogimet,,,8,
07168,2013-01-01 08:00:00,7.2,1008.1,1.1,91,5.8,7000,22.224,35.188,,210,,,0.2,2.2,5.4,,,,,61,ogimet,,,8,
07168,2013-01-01 09:00:00,8,1009,1.9,92,6.8,20000,20.372,33.336,,220,,,0.2,1,4.4,,,,,21,ogimet,,,8,
07168,2013-01-01 10:00:00,8.7,1009.8,2.4,90,7.1,20000,20.372,31.484,,240,,,0.2,0.6,3.6,,,,,25,ogimet,,,8,
07168,2013-01-01 11:00:00,9.3,1010.4,2.4,86,7.1,20000,20.372,29.632,,260,,,,0.4,2.6,6.8,,,,25,ogimet,,,7,
07168,2013-01-01 12:00:00,9,1010.8,1.8,87,7,20000,20.372,31.484,,260,,,0.2,0.4,2,7,,,,80,ogimet,,,7,
07168,2013-01-01 13:00:00,9.6,1011,1.3,80,6.3,20000,22.224,33.336,,270,,,,0.2,0.8,6.8,,,,25,ogimet,,,7,
07168,2013-01-01 14:00:00,6.8,1012.1,1.5,88,4.9,15000,16.668,40.744,,310,,,2,,,,,,,80,ogimet,,,7,
07168,2013-01-01 15:00:00,7.8,1012.8,1.9,85,5.4,30000,7.408,16.668,,290,,,,2,,,,,,25,ogimet,,,3,
07168,2013-01-01 16:00:00,5.3,1013.6,2.3,88,3.5,30000,11.112,16.668,,260,,,,,,,,,,2,ogimet,,,1,
07168,2013-01-01 17:00:00,5.6,1014.4,2.2,86,3.4,30000,14.816,20.372,,260,,,,,,,,,,,ogimet,,,3,
07168,2013-01-01 18:00:00,4.4,1015.4,2.4,89,2.7,20000,14.816,20.372,,270,4.4,10.1,,,,3,,,,0,ogimet,,,,
07168,2013-01-01 19:00:00,4.1,1016.3,2.6,88,2.3,20000,16.668,22.224,,270,,,,,,,,,,0,ogimet,,,,
07168,2013-01-01 20:00:00,4.1,1017,2.5,86,2,20000,14.816,22.224,,260,,,,,,,,,,0,ogimet,,,,
07168,2013-01-01 21:00:00,4.5,1017.8,2.4,85,2.2,20000,16.668,24.076,,260,,,,,,,,,,0,ogimet,,0,,
07168,2013-01-01 22:00:00,3.5,1018.8,2.4,87,1.5,20000,12.964,24.076,,270,,,,,,,,,,0,ogimet,,,,
07168,2013-01-01 23:00:00,2.9,1019.8,2.7,89,1.3,20000,11.112,20.372,,270,,,,,,,,,,0,ogimet,,,,
07168,2013-01-02 00:00:00,3.8,1020.2,2.3,87,1.8,20000,18.52,24.076,,260,,,0,,,,,,,0,ogimet,,0,,
07168,2013-01-02 01:00:00,3.8,1020.4,1.6,88,2,20000,16.668,22.224,,250,,,0,,,,,,,0,ogimet,,,,
07168,2013-01-02 02:00:00,3,1021.5,1.7,90,1.5,20000,14.816,24.076,,260,,,0,,,,,,,0,ogimet,,,,
07168,2013-01-02 03:00:00,3.6,1022.2,2,88,1.8,20000,22.224,31.484,,260,,,0,,,,,,,0,ogimet,,,,
07168,2013-01-02 04:00:00,3.2,1022.6,2.2,89,1.6,20000,14.816,31.484,,270,,,0,,,,,,,0,ogimet,,,,
07168,2013-01-02 05:00:00,1.8,1023.4,1.8,90,0.3,15000,9.26,18.52,,290,,,0,,,,,,,2,ogimet,,,1,
07168,2013-01-02 06:00:00,3.1,1024.2,1.9,89,1.5,15000,12.964,24.076,,280,1.5,5.2,0,,,,3.4,1.6,,2,ogimet,,,7,
07168,2013-01-02 07:00:00,2.6,1025.2,2.5,89,1,15000,,14.816,,270,,,,,,,,,,2,ogimet,,,7,
07168,2013-01-02 08:00:00,2.7,1026.5,3.1,90,1.2,15000,3.704,12.964,,320,,,,,,,,,,,ogimet,,,7,
07168,2013-01-02 09:00:00,2.9,1027.5,3.3,91,1.6,12000,1.852,7.408,,120,,,,,,,,,,2,ogimet,,,7,
07168,2013-01-02 10:00:00,3.7,1028.2,3,92,2.5,12000,1.852,7.408,,50,,,,,,,,,,,ogimet,,,7,
07168,2013-01-02 11:00:00,6.8,1028.1,1.8,77,3,20000,3.704,9.26,,250,,,,,,,,,,,ogimet,,,5,
07168,2013-01-02 12:00:00,7.6,1028.1,0.8,78,4,25000,7.408,12.964,,210,,,,,,,,,,,ogimet,,,6,
07168,2013-01-02 13:00:00,7.4,1028.8,0.8,76,3.4,25000,3.704,9.26,,300,,,,,,,,,,,ogimet,,,6,
07168,2013-01-02 14:00:00,5.6,1029.5,1.3,86,3.4,25000,9.26,12.964,,140,,,,,,,,,,2,ogimet,,,6,
07168,2013-01-02 15:00:00,4.6,1030.2,1.9,91,3.3,12000,5.556,12.964,,160,,,,,,,,,,,ogimet,,,6,
07168,2013-01-02 16:00:00,4.4,1030.7,1.7,92,3.2,7000,5.556,12.964,,160,,,,,,,,,,2,ogimet,,,7,
07168,2013-01-02 17:00:00,4.4,1031.3,1.7,93,3.4,7000,7.408,11.112,,160,,,,,,,,,,,ogimet,,,7,
07168,2013-01-02 18:00:00,4.4,1031.7,1.5,92,3.2,7000,5.556,11.112,,160,2.4,8.6,,,,,,,,0,ogimet,,,8,
07168,2013-01-02 19:00:00,4.4,1032.2,1.5,93,3.4,6000,7.408,11.112,,160,,,,,,,,,,0,ogimet,,,8,
07168,2013-01-02 20:00:00,4.6,1032.6,1.3,93,3.6,7000,7.408,11.112,,160,,,,,,,,,,0,ogimet,,,8,
07168,2013-01-02 21:00:00,4.9,1033,1.3,91,3.6,10000,3.704,12.964,,140,,,,,,,,,,0,ogimet,,,8,
07168,2013-01-02 22:00:00,5.1,1033,0.8,91,3.8,11000,9.26,14.816,,160,,,,,,,,,,0,ogimet,,,8,
07168,2013-01-02 23:00:00,5.1,1033.6,1,92,3.9,12000,11.112,18.52,,180,,,,,,,,,,0,ogimet,,,8,
