station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0192,2023-08-22 08:00:00,18.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115lat":46.501156,"lon":5.924674},liveobjects
STATIC0192,2023-09-14 19:00:00,14.7,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36164,"lon":5.822009},liveobjects
STATIC0192,2023-09-14 19:10:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361633,"lon":5.822023},liveobjects
STATIC0192,2023-09-14 19:20:00,13.7,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-14 19:30:00,13.4,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361626,"lon":5.822037},liveobjects
STATIC0192,2023-09-14 19:50:00,12.7,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361675,"lon":5.821947},liveobjects
STATIC0192,2023-09-14 20:00:00,12.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36172,"lon":5.821858},liveobjects
STATIC0192,2023-09-14 20:20:00,11.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-14 20:30:00,10.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361713,"lon":5.821872},liveobjects
STATIC0192,2023-09-14 20:40:00,10.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361706,"lon":5.821886},liveobjects
STATIC0192,2023-09-14 21:30:00,8.8,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.3617,"lon":5.8219},liveobjects
STATIC0192,2023-09-14 21:50:00,8.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-14 22:00:00,7.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36169,"lon":5.821914},liveobjects
STATIC0192,2023-09-14 22:10:00,7.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-14 23:20:00,6.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-14 23:40:00,6.4,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361683,"lon":5.821928},liveobjects
STATIC0192,2023-09-15 00:40:00,5.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361675,"lon":5.821942},liveobjects
STATIC0192,2023-09-15 01:00:00,5.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.361668,"lon":5.821956},liveobjects
STATIC0192,2023-09-15 01:10:00,5.5,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361664,"lon":5.82197},liveobjects
STATIC0192,2023-09-15 01:20:00,5.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361652,"lon":5.821984},liveobjects
STATIC0192,2023-09-15 01:30:00,5.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 02:00:00,5.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36165,"lon":5.821997},liveobjects
STATIC0192,2023-09-15 02:10:00,5.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.361633,"lon":5.822024},liveobjects
STATIC0192,2023-09-15 02:20:00,5.2,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 02:30:00,5.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361626,"lon":5.822038},liveobjects
STATIC0192,2023-09-15 02:40:00,5.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361618,"lon":5.822051},liveobjects
STATIC0192,2023-09-15 02:50:00,5.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.36161,"lon":5.822065},liveobjects
STATIC0192,2023-09-15 03:00:00,5.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 03:20:00,5.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361595,"lon":5.822092},liveobjects
STATIC0192,2023-09-15 03:30:00,5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361584,"lon":5.822118},liveobjects
STATIC0192,2023-09-15 04:10:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 04:20:00,5.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361576,"lon":5.822131},liveobjects
STATIC0192,2023-09-15 04:30:00,5.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36162,"lon":5.822045},liveobjects
STATIC0192,2023-09-15 04:40:00,5.7,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 04:50:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 05:10:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361614,"lon":5.822058},liveobjects
STATIC0192,2023-09-15 05:20:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.3616,"lon":5.822084},liveobjects
STATIC0192,2023-09-15 05:30:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361588,"lon":5.822111},liveobjects
STATIC0192,2023-09-15 05:40:00,5.4,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.36158,"lon":5.822124},liveobjects
STATIC0192,2023-09-15 05:50:00,5.5,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361572,"lon":5.822137},liveobjects
STATIC0192,2023-09-15 06:00:00,5.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361565,"lon":5.82215},liveobjects
STATIC0192,2023-09-15 06:10:00,5.7,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36155,"lon":5.822175},liveobjects
STATIC0192,2023-09-15 06:30:00,6.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 06:40:00,6.3,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 07:00:00,6.8,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361546,"lon":5.822188},liveobjects
STATIC0192,2023-09-15 07:10:00,7.1,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361588,"lon":5.822104},liveobjects
STATIC0192,2023-09-15 07:20:00,7.5,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 07:40:00,8.8,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 07:50:00,9.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.361576,"lon":5.822129},liveobjects
STATIC0192,2023-09-15 08:20:00,11.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.36157,"lon":5.822142},liveobjects
STATIC0192,2023-09-15 08:30:00,12.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36156,"lon":5.822155},liveobjects
STATIC0192,2023-09-15 08:40:00,13.7,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361607,"lon":5.822071},liveobjects
STATIC0192,2023-09-15 08:50:00,14.2,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.3616,"lon":5.822084},liveobjects
STATIC0192,2023-09-15 09:00:00,14.6,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36159,"lon":5.822097},liveobjects
STATIC0192,2023-09-15 09:10:00,14.9,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361588,"lon":5.822109},liveobjects
STATIC0192,2023-09-15 09:20:00,15.5,,,98,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 09:40:00,17.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36162,"lon":5.822041},liveobjects
STATIC0192,2023-09-15 10:10:00,19.3,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361614,"lon":5.822054},liveobjects
STATIC0192,2023-09-15 10:40:00,21,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361652,"lon":5.821985},liveobjects
STATIC0192,2023-09-15 11:00:00,21.3,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.3617,"lon":5.821903},liveobjects
STATIC0192,2023-09-15 11:10:00,21.7,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36169,"lon":5.821916},liveobjects
STATIC0192,2023-09-15 11:20:00,21.9,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 11:30:00,21.3,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.361683,"lon":5.821929},liveobjects
STATIC0192,2023-09-15 11:50:00,22.2,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 12:00:00,22.3,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361675,"lon":5.821941},liveobjects
STATIC0192,2023-09-15 12:10:00,22,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 12:30:00,22.3,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361668,"lon":5.821954},liveobjects
STATIC0192,2023-09-15 12:50:00,22.1,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361664,"lon":5.821967},liveobjects
STATIC0192,2023-09-15 13:10:00,22.8,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361656,"lon":5.821979},liveobjects
STATIC0192,2023-09-15 13:30:00,23,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36165,"lon":5.821992},liveobjects
STATIC0192,2023-09-15 13:50:00,23.1,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 14:00:00,23.5,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 14:20:00,23.4,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36164,"lon":5.822004},liveobjects
STATIC0192,2023-09-15 14:50:00,23.8,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361637,"lon":5.822017},liveobjects
STATIC0192,2023-09-15 15:00:00,23.8,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36163,"lon":5.822029},liveobjects
STATIC0192,2023-09-15 15:20:00,23.6,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36167,"lon":5.821949},liveobjects
STATIC0192,2023-09-15 15:30:00,23.2,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 15:40:00,23.2,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 16:00:00,23.2,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 16:10:00,22.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 16:30:00,22.1,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361664,"lon":5.821962},liveobjects
STATIC0192,2023-09-15 16:40:00,21.8,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 17:00:00,18.7,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361656,"lon":5.821974},liveobjects
STATIC0192,2023-09-15 17:10:00,17.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.361652,"lon":5.821987},liveobjects
STATIC0192,2023-09-15 17:30:00,15.2,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361645,"lon":5.821999},liveobjects
STATIC0192,2023-09-15 17:40:00,14.5,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 17:50:00,13.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361637,"lon":5.822011},liveobjects
STATIC0192,2023-09-15 18:00:00,12.8,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361633,"lon":5.822024},liveobjects
STATIC0192,2023-09-15 18:20:00,11.2,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361626,"lon":5.822036},liveobjects
STATIC0192,2023-09-15 18:30:00,10.7,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 18:40:00,10.3,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36166,"lon":5.821969},liveobjects
STATIC0192,2023-09-15 18:50:00,9.7,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 19:00:00,9.4,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361652,"lon":5.821981},liveobjects
STATIC0192,2023-09-15 19:10:00,8.9,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.36165,"lon":5.821994},liveobjects
STATIC0192,2023-09-15 19:20:00,8.8,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 19:50:00,7.9,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361633,"lon":5.822018},liveobjects
STATIC0192,2023-09-15 20:00:00,7.7,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 20:10:00,7.5,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.36163,"lon":5.82203},liveobjects
STATIC0192,2023-09-15 20:20:00,7.3,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361633,"lon":5.822021},liveobjects
STATIC0192,2023-09-15 20:30:00,7.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361675,"lon":5.821944},liveobjects
STATIC0192,2023-09-15 20:40:00,7,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361668,"lon":5.821956},liveobjects
STATIC0192,2023-09-15 21:10:00,6.4,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 21:40:00,6.5,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-15 21:50:00,6.4,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36166,"lon":5.821968},liveobjects
STATIC0192,2023-09-15 22:00:00,6.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361656,"lon":5.82198},liveobjects
STATIC0192,2023-09-15 22:20:00,6.1,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.36165,"lon":5.821992},liveobjects
STATIC0192,2023-09-15 22:30:00,6,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36169,"lon":5.821916},liveobjects
STATIC0192,2023-09-15 22:40:00,5.9,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361732,"lon":5.821839},liveobjects
STATIC0192,2023-09-15 22:50:00,5.8,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361725,"lon":5.821851},liveobjects
STATIC0192,2023-09-15 23:10:00,5.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.361736,"lon":5.821828},liveobjects
STATIC0192,2023-09-15 23:20:00,5.6,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36173,"lon":5.82184},liveobjects
STATIC0192,2023-09-15 23:40:00,6,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361725,"lon":5.821852},liveobjects
STATIC0192,2023-09-15 23:50:00,6.1,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36173,"lon":5.821845},liveobjects
STATIC0192,2023-09-16 00:20:00,6.3,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 00:30:00,6.4,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 00:40:00,6.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36172,"lon":5.821857},liveobjects
STATIC0192,2023-09-16 00:50:00,6.2,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.36175,"lon":5.821798},liveobjects
STATIC0192,2023-09-16 01:10:00,6.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361748,"lon":5.82181},liveobjects
STATIC0192,2023-09-16 01:30:00,7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36174,"lon":5.821821},liveobjects
STATIC0192,2023-09-16 01:50:00,7.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.361813,"lon":5.821684},liveobjects
STATIC0192,2023-09-16 02:00:00,7.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":46.36181,"lon":5.821695},liveobjects
STATIC0192,2023-09-16 02:30:00,8.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361847,"lon":5.821623},liveobjects
STATIC0192,2023-09-16 02:40:00,8.6,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":46.361877,"lon":5.821563},liveobjects
STATIC0192,2023-09-16 02:50:00,8.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 03:00:00,8.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.361874,"lon":5.821575},liveobjects
STATIC0192,2023-09-16 03:10:00,9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":46.361866,"lon":5.821587},liveobjects
STATIC0192,2023-09-16 03:20:00,9.3,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36186,"lon":5.821599},liveobjects
STATIC0192,2023-09-16 03:30:00,9.4,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361855,"lon":5.821611},liveobjects
STATIC0192,2023-09-16 03:40:00,9.5,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":46.361847,"lon":5.821622},liveobjects
STATIC0192,2023-09-16 03:50:00,9.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36184,"lon":5.821634},liveobjects
STATIC0192,2023-09-16 04:10:00,9.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361835,"lon":5.821646},liveobjects
STATIC0192,2023-09-16 04:20:00,10.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.36182,"lon":5.821669},liveobjects
STATIC0192,2023-09-16 04:30:00,10.3,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.361855,"lon":5.82161},liveobjects
STATIC0192,2023-09-16 05:00:00,10.7,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361847,"lon":5.821622},liveobjects
STATIC0192,2023-09-16 05:10:00,10.8,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.36184,"lon":5.821633},liveobjects
STATIC0192,2023-09-16 05:20:00,10.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361835,"lon":5.821645},liveobjects
STATIC0192,2023-09-16 05:30:00,11.1,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361828,"lon":5.821657},liveobjects
STATIC0192,2023-09-16 05:50:00,12.2,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361866,"lon":5.821586},liveobjects
STATIC0192,2023-09-16 06:00:00,12.6,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.36186,"lon":5.821598},liveobjects
STATIC0192,2023-09-16 06:10:00,12.9,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361855,"lon":5.821609},liveobjects
STATIC0192,2023-09-16 06:20:00,13.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361847,"lon":5.821621},liveobjects
STATIC0192,2023-09-16 06:40:00,13.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 06:50:00,14,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 07:00:00,14.2,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361835,"lon":5.821644},liveobjects
STATIC0192,2023-09-16 07:50:00,15.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 08:00:00,15.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361828,"lon":5.821655},liveobjects
STATIC0192,2023-09-16 08:10:00,15.6,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361824,"lon":5.821667},liveobjects
STATIC0192,2023-09-16 08:30:00,16.4,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 08:40:00,16.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 08:50:00,16.9,,,97,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361816,"lon":5.821678},liveobjects
STATIC0192,2023-09-16 09:00:00,16.8,,,96,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361813,"lon":5.82169},liveobjects
STATIC0192,2023-09-16 09:20:00,17,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 09:30:00,17,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 09:40:00,16.9,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":46.361805,"lon":5.821701},liveobjects
STATIC0192,2023-09-16 10:00:00,17.1,,,95,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":46.361797,"lon":5.821712},liveobjects
STATIC0192,2023-09-16 10:20:00,17,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 10:30:00,16.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 10:40:00,16.5,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361794,"lon":5.821723},liveobjects
STATIC0192,2023-09-16 11:20:00,17,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361786,"lon":5.821735},liveobjects
STATIC0192,2023-09-16 11:30:00,17.2,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 11:40:00,17.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":46.36178,"lon":5.821746},liveobjects
STATIC0192,2023-09-16 11:50:00,17.8,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361774,"lon":5.821757},liveobjects
STATIC0192,2023-09-16 12:00:00,18,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-117,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 12:10:00,18.1,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-119,"lat":46.361767,"lon":5.821768},liveobjects
STATIC0192,2023-09-16 12:40:00,18.5,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 14:00:00,21.8,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361763,"lon":5.821779},liveobjects
STATIC0192,2023-09-16 14:10:00,21.1,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361797,"lon":5.821711},liveobjects
STATIC0192,2023-09-16 14:30:00,21,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":46.361794,"lon":5.821722},liveobjects
STATIC0192,2023-09-16 14:50:00,21.8,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":46.361786,"lon":5.821733},liveobjects
STATIC0192,2023-09-16 15:00:00,21.3,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":46.361782,"lon":5.821744},liveobjects
STATIC0192,2023-09-16 15:20:00,21.8,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-115,"lat":null,"lon":null},liveobjects
STATIC0192,2023-09-16 15:40:00,21.5,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-116,"lat":null,"lon":null},liveobjects
