station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,pluie_cumul_0h,pluie_intensite,pluie_intensite_max_1h,uv,uv_index,ensoleillement,temperature_sol,temps_omm,complements,source
STATIC0312,2024-08-23 15:50:00,30.7,,,37,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103lat":null,"lon":null,"batt":30.49},liveobjects
STATIC0312,2024-09-05 06:20:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-05 06:30:00,14.1,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-107,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 06:40:00,14.2,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 06:50:00,14.3,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 07:00:00,14.5,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 07:10:00,14.3,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 07:20:00,14.2,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 07:30:00,14.3,,,88,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-05 07:40:00,14.6,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 07:50:00,14.8,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 08:00:00,15,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 08:10:00,15.2,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 08:20:00,15.4,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 08:30:00,15.8,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 08:40:00,16.6,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 08:50:00,17.2,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 09:00:00,17.2,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 09:10:00,17.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 09:20:00,18.3,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 09:30:00,18,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 09:40:00,18.2,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 09:50:00,17.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 10:00:00,17.9,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 10:10:00,17.9,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 10:20:00,18.1,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 10:30:00,17.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 10:40:00,17.5,,,71,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 10:50:00,17.7,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 11:00:00,18.1,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 11:10:00,18.3,,,68,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 11:20:00,18.2,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 11:30:00,18.7,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 11:40:00,18.9,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 11:50:00,19.2,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 12:00:00,19.4,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 12:10:00,19.7,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 12:20:00,20.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 12:30:00,19.3,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 12:40:00,20.1,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 12:50:00,19.7,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 13:00:00,19.4,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 13:10:00,20,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 13:20:00,20,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 13:30:00,20.5,,,58,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 13:40:00,19.6,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 13:50:00,20.4,,,59,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 14:00:00,21.2,,,57,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 14:10:00,21.2,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 14:20:00,20.6,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 14:30:00,20.8,,,56,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 14:40:00,21.1,,,55,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 14:50:00,21.8,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 15:00:00,21.9,,,53,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 15:10:00,21.8,,,60,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 15:20:00,21.4,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 15:30:00,22.4,,,62,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.38},liveobjects
STATIC0312,2024-09-05 15:40:00,22.1,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 15:50:00,22.2,,,63,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.38},liveobjects
STATIC0312,2024-09-05 16:00:00,21.9,,,61,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 16:10:00,20.5,,,67,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 16:20:00,20.8,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 16:30:00,21,,,64,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 16:40:00,21.5,,,65,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 16:50:00,20.4,,,66,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.36},liveobjects
STATIC0312,2024-09-05 17:00:00,19.9,,,69,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":30.37},liveobjects
STATIC0312,2024-09-05 17:10:00,19.3,,,70,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 17:20:00,18.9,,,72,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 17:30:00,18.4,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 17:40:00,17.7,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.35},liveobjects
STATIC0312,2024-09-05 17:50:00,17.4,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 18:00:00,17,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 18:10:00,16.8,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 18:20:00,16.7,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 18:30:00,16.4,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 18:40:00,16.5,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 18:50:00,16.4,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 19:00:00,16.3,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 19:10:00,16.1,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 19:20:00,16.1,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 19:30:00,16.1,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 19:40:00,15.9,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 19:50:00,15.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 20:00:00,15.7,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 20:10:00,15.8,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 20:20:00,15.7,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 20:30:00,15.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 20:40:00,15.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 20:50:00,15.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 21:00:00,15.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 21:10:00,15.6,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 21:20:00,15.5,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 21:30:00,15.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 21:40:00,15.5,,,81,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 21:50:00,15.6,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.34},liveobjects
STATIC0312,2024-09-05 22:00:00,15.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-05 22:10:00,15.7,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-05 22:20:00,15.8,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 22:30:00,15.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 22:40:00,15.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 22:50:00,15.7,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 23:00:00,15.6,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 23:10:00,15.3,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 23:20:00,15.5,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-05 23:30:00,15.7,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-05 23:40:00,15.6,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-05 23:50:00,15.3,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.33},liveobjects
STATIC0312,2024-09-06 00:00:00,15.3,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 00:10:00,15.2,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 00:20:00,15,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 00:30:00,14.9,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-06 00:40:00,14.8,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 00:50:00,14.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 01:00:00,14.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 01:10:00,15.2,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-06 01:20:00,15.2,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 01:30:00,15,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 01:40:00,14.8,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 01:50:00,14.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 02:00:00,14.5,,,80,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 02:10:00,14.3,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 02:20:00,14.1,,,83,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 02:30:00,14,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.29},liveobjects
STATIC0312,2024-09-06 02:40:00,13.9,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 02:50:00,13.8,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-110,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 03:00:00,13.6,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 03:10:00,13.6,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.29},liveobjects
STATIC0312,2024-09-06 03:20:00,13.6,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.29},liveobjects
STATIC0312,2024-09-06 03:30:00,13.4,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 03:40:00,13.3,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 03:50:00,13.2,,,90,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 04:00:00,13.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-114,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 04:10:00,13.2,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 04:20:00,13,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.27},liveobjects
STATIC0312,2024-09-06 04:30:00,13,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-111,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 04:40:00,13,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-113,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 04:50:00,12.8,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-109,"lat":null,"lon":null,"batt":30.29},liveobjects
STATIC0312,2024-09-06 05:00:00,12.7,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 05:10:00,12.7,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-112,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 05:20:00,12.9,,,94,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":30.27},liveobjects
STATIC0312,2024-09-06 05:30:00,12.9,,,93,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 05:40:00,13.5,,,92,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 05:50:00,13.9,,,91,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":30.28},liveobjects
STATIC0312,2024-09-06 06:00:00,14.3,,,89,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.29},liveobjects
STATIC0312,2024-09-06 06:10:00,14.4,,,87,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 06:20:00,15,,,86,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.29},liveobjects
STATIC0312,2024-09-06 06:30:00,15,,,85,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 06:40:00,15.5,,,84,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 06:50:00,16.1,,,82,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 07:00:00,16.7,,,79,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 07:10:00,16.8,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-06 07:20:00,17.3,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 07:30:00,17.3,,,75,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 07:40:00,17.9,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 07:50:00,18.2,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 08:00:00,18.3,,,73,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 08:10:00,18.3,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-102,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 08:20:00,18.2,,,74,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-06 08:30:00,17.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-104,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 08:40:00,17.8,,,76,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 08:50:00,17.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.32},liveobjects
STATIC0312,2024-09-06 09:00:00,17.6,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.31},liveobjects
STATIC0312,2024-09-06 09:10:00,17.6,,,78,,,,,,,,,,,,,,,,,,,,,,{"rssi":-106,"lat":null,"lon":null,"batt":30.3},liveobjects
STATIC0312,2024-09-06 09:20:00,18.1,,,77,,,,,,,,,,,,,,,,,,,,,,{"rssi":-103,"lat":null,"lon":null,"batt":30.31},liveobjects
