station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg
07460,2009-01-01 00:00:00,1.1,1026.8,0.3,99,1,800,5.556,16.668,,360,,,0,0,,,,,,44,og-post,,,,AAXX 01004 07460 01008 83603 10011 20010 39862 40268 51003 60001 74442 886// 333 60007 88701 90710 91109 93100 555 60005=
07460,2009-01-01 01:00:00,1.4,1026.7,0.1,99,1.3,300,5.556,9.26,,360,,,0,,,,,,,45,og-post,,,,AAXX 01014 07460 24/03 93603 10014 20013 39862 40267 51001 745// 333 60005 90710 91105=
07460,2009-01-01 02:00:00,1.6,1026.5,-0.2,99,1.5,400,3.704,5.556,,120,,,0,,,,,,,45,og-post,,,,AAXX 01024 07460 24/04 91202 10016 20015 39860 40265 58002 745// 333 60005 90710 91103=
07460,2009-01-01 03:00:00,1,1026.7,-0.1,99,0.9,800,9.26,16.668,,40,,,0,0,,,,,,44,og-post,,,,AAXX 01034 07460 21008 80405 10010 20009 39861 40267 55001 744// 886// 333 60007 88701 90710 91109 93100 555 60005=
07460,2009-01-01 04:00:00,0.4,1026.3,-0.6,99,0.3,800,5.556,12.964,,10,,,0,,,,,,,44,og-post,,,,AAXX 01044 07460 21008 80103 10004 20003 39856 40263 58006 74444 886// 333 60005 88701 90710 91107 93100=
07460,2009-01-01 05:00:00,0.1,1026.4,-0.3,99,0,1200,5.556,11.112,,10,,,0,,,,,,,28,og-post,,,,AAXX 01054 07460 21012 80103 10001 20000 39857 40264 57003 72842 886// 333 60005 88701 90710 91106 93100=
07460,2009-01-01 06:00:00,0.2,1026.6,-0.2,99,0.1,1200,5.556,11.112,,350,0.1,3.6,0,0,,,0,0,0,10,og-post,,,,AAXX 01064 07460 01012 83503 10002 20001 39859 40266 55002 60002 710// 886// 333 10036 20001 31000 55000 60007 70000 88701 90710 91106 93100 555 60005=
07460,2009-01-01 07:00:00,0.2,1026.7,0.4,99,0.1,500,1.852,7.408,,10,,,0,,,,,,,47,og-post,,,,AAXX 01074 07460 21/05 90101 10002 20001 39860 40267 52004 74742 333 60005 90710 91104 93100=
07460,2009-01-01 08:00:00,0.3,1026.9,0.5,99,0.2,800,3.704,7.408,,60,,,0,,,,,,,42,og-post,,,,AAXX 01084 07460 21108 80602 10003 20002 39862 40269 52005 74244 886// 333 60005 88702 90710 91104 93100=
07460,2009-01-01 09:00:00,0.4,1027,0.4,99,0.3,400,1.852,5.556,,30,,,0,0,,,,,,47,og-post,,,,AAXX 01094 07460 21/04 90301 10004 20003 39863 40270 52004 74742 333 60007 90710 91103 93100 555 60005=
07460,2009-01-01 10:00:00,0.6,1027.1,0.4,99,0.5,1000,3.704,7.408,,40,,,0,,,,,,,28,og-post,,,,AAXX 01104 07460 21010 80402 10006 20005 39864 40271 51004 72842 886// 333 60005 88701 90710 91104 93100=
07460,2009-01-01 11:00:00,1,1026.8,0,99,0.9,2000,3.704,7.408,,20,,,0,,,,,,,10,og-post,,,,AAXX 01114 07460 21120 80202 10010 20009 39862 40268 50000 71022 886// 333 60005 88703 90710 91104 93100=
07460,2009-01-01 12:00:00,1.3,1026,-0.8,99,1.2,4500,5.556,11.112,,10,,,0,0,,,,,,10,og-post,,,,AAXX 01124 07460 01145 80103 10013 20012 39855 40260 58008 60001 71042 886// 333 60007 88703 90710 91106 93100 555 60005=
07460,2009-01-01 13:00:00,1.7,1025.4,-1.4,99,1.6,6000,5.556,9.26,,360,,,0,,,,,,,,og-post,,,,AAXX 01134 07460 22256 83603 10017 20016 39850 40254 58014 886// 333 60005 88704 90710 91105 93100=
07460,2009-01-01 14:00:00,1.9,1025.3,-1.3,98,1.6,3000,7.408,11.112,,330,,,0,,,,,,,10,og-post,,,,AAXX 01144 07460 21230 83304 10019 20016 39849 40253 56013 71022 886// 333 60005 88704 90710 91106 93100=
07460,2009-01-01 15:00:00,1.9,1025.2,-0.7,97,1.5,7000,3.704,11.112,,310,,,0,0,,,,,,,og-post,,,,AAXX 01154 07460 22257 83102 10019 20015 39848 40252 56007 886// 333 60007 88704 90710 91106 93100 555 60005=
07460,2009-01-01 16:00:00,2,1025.3,-0.1,97,1.6,6000,,5.556,,,,,0,,,,,,,,og-post,,,,AAXX 01164 07460 22256 80000 10020 20016 39849 40253 55001 886// 333 60005 88706 90710 91103 93100=
07460,2009-01-01 17:00:00,2,1025.2,-0.1,96,1.4,8000,3.704,7.408,,260,,,0,,,,,,,,og-post,,,,AAXX 01174 07460 22058 82602 10020 20014 39848 40252 57001 886// 333 60005 83701 85705 90710 91104 93100=
07460,2009-01-01 18:00:00,1.8,1025.2,0,95,1.1,2000,5.556,9.26,,20,0.2,2.1,0,0,,,,,,40,og-post,,,,AAXX 01184 07460 01020 80203 10018 20011 39848 40252 50000 60002 74022 886// 333 10021 20002 60007 83701 85705 90710 91105 93100 555 60005=
07460,2009-01-01 19:00:00,1.8,1025.5,0.2,94,0.9,2000,,9.26,,,,,0,,,,,,,40,og-post,,,,AAXX 01194 07460 21020 80000 10018 20009 39851 40255 53002 74022 886// 333 60005 84701 86705 90710 91105 93100=
07460,2009-01-01 20:00:00,1.6,1025.5,0.2,95,0.9,6000,5.556,7.408,,200,,,0,,,,,,,,og-post,,,,AAXX 01204 07460 22156 82003 10016 20009 39850 40255 50002 885// 333 60005 81701 86611 90710 91104 93100=
07460,2009-01-01 21:00:00,1.7,1025.1,0.1,94,0.8,10000,5.556,9.26,,180,,,0,0,,,,,,,og-post,,,,AAXX 01214 07460 22460 81803 10017 20008 39847 40251 50001 885// 333 60007 87610 90710 91105 93100 555 60005=
07460,2009-01-01 22:00:00,1.7,1024.9,-0.6,89,0.1,8000,3.704,12.964,,90,,,0,,,,,,,,og-post,,,,AAXX 01224 07460 22458 80902 10017 20001 39845 40249 58006 885// 333 60005 87613 90710 91107 93100=
07460,2009-01-01 23:00:00,1.1,1024.7,-0.8,96,0.5,5000,5.556,9.26,,20,,,0,,,,,,,,og-post,,,,AAXX 01234 07460 22450 80203 10011 20005 39842 40247 57008 885// 333 60005 87611 90710 91105 93100=
07460,2009-01-02 00:00:00,0.9,1024.2,-1,97,0.5,800,5.556,9.26,,40,,,0,0,,,,,,41,og-post,,,,AAXX 02004 07460 01108 80403 10009 20005 39837 40242 58010 60001 74142 885// 333 60007 81701 87611 90710 91105 93100 555 60005=
07460,2009-01-02 01:00:00,0.7,1023.8,-1.2,98,0.4,2300,5.556,9.26,,360,,,0,,,,,,,10,og-post,,,,AAXX 02014 07460 24123 83603 10007 20004 39833 40238 58012 710// 333 60005 90710 91105=
07460,2009-01-02 02:00:00,0.5,1024,-0.8,98,0.2,3500,5.556,9.26,,360,,,0,,,,,,,10,og-post,,,,AAXX 02024 07460 24135 83603 10005 20002 39834 40240 55008 710// 333 60005 90710 91105=
07460,2009-01-02 03:00:00,0.4,1023.8,-0.5,97,0,800,5.556,7.408,,20,,,0,0,,,,,,41,og-post,,,,AAXX 02034 07460 21108 80203 10004 20000 39832 40238 56005 741// 885// 333 60007 86702 88608 90710 91104 93100 555 60005=
07460,2009-01-02 04:00:00,0.2,1023.4,-0.5,97,-0.2,800,3.704,7.408,,20,,,0,,,,,,,41,og-post,,,,AAXX 02044 07460 21108 80202 10002 21002 39828 40234 58005 74144 885// 333 60005 86702 88610 90710 91104 93100=
07460,2009-01-02 05:00:00,0.2,1023.1,-0.9,97,-0.2,1000,5.556,7.408,,360,,,0,,,,,,,10,og-post,,,,AAXX 02054 07460 21210 83603 10002 21002 39825 40231 58009 71042 885// 333 60005 83703 88608 90710 91104 93100=
07460,2009-01-02 06:00:00,0.3,1023.3,-0.5,96,-0.3,5000,,9.26,,,0.1,1.8,0,0,,,0,0,0,0,og-post,,,,AAXX 02064 07460 04350 80000 10003 21003 39827 40233 55005 60002 700// 333 10018 20001 3/000 55000 60007 70000 90710 91105 555 60005=
07460,2009-01-02 07:00:00,0.4,1023.4,-0,95,-0.3,8000,3.704,5.556,,20,,,0,,,,,,,,og-post,,,,AAXX 02074 07460 22258 80202 10004 21003 39828 40234 55000 885// 333 60005 83703 88609 90710 91103 93100=
07460,2009-01-02 08:00:00,0.4,1023.6,0.5,92,-0.7,8000,5.556,7.408,,50,,,0,,,,,,,,og-post,,,,AAXX 02084 07460 22258 80503 10004 21007 39830 40236 52005 885// 333 60005 82704 88609 90710 91104 93100=
07460,2009-01-02 09:00:00,0.5,1023.6,0.3,91,-0.8,11000,3.704,11.112,,110,,,0,0,,,,,,0,og-post,,,,AAXX 02094 07460 24361 81102 10005 21008 39830 40236 52003 700// 333 60007 90710 91106 555 60005=
07460,2009-01-02 10:00:00,0.5,1023.9,0.5,88,-1.3,8000,3.704,9.26,,50,,,0,,,,,,,,og-post,,,,AAXX 02104 07460 22458 80502 10005 21013 39833 40239 53005 885// 333 60005 88710 90710 91105 93100=
07460,2009-01-02 11:00:00,0.5,1023.9,0.3,90,-1,9000,3.704,12.964,,30,,,0,,,,,,,,og-post,,,,AAXX 02114 07460 22359 80302 10005 21010 39833 40239 52003 885// 333 60005 87609 90710 91107 93100=
07460,2009-01-02 12:00:00,0.4,1023.5,-0.1,88,-1.4,8000,7.408,12.964,,350,,,0,0,,,,,,,og-post,,,,AAXX 02124 07460 02358 83504 10004 21014 39829 40235 58001 60001 885// 333 60007 87609 90710 91107 93100 555 60005=
07460,2009-01-02 13:00:00,0.1,1023.1,-0.8,91,-1.2,9000,11.112,16.668,,360,,,0,,,,,,,,og-post,,,,AAXX 02134 07460 22359 83606 10001 21012 39825 40231 58008 885// 333 60005 87609 90710 91109 93100=
07460,2009-01-02 14:00:00,0,1023,-0.9,88,-1.8,9000,7.408,16.668,,20,,,0,,,,,,,,og-post,,,,AAXX 02144 07460 22459 80204 10000 21018 39824 40230 56009 885// 333 60005 87610 90710 91109 93100=
