station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg
07460,2012-01-01 00:00:00,13.4,1021.9,-0,73,8.7,50000,5.556,9.26,,260,,,0,0,,,,,,,og-post,,,,AAXX 01004 07460 02584 72603 10134 20087 39833 40219 55000 60001 85850 333 60007 83830 83656 85362 90710 91105 93100 555 60005=
07460,2012-01-01 01:00:00,13.2,1021.9,0.2,73,8.5,60000,12.964,25.928,,260,,,0,,,,,,,0,og-post,,,,AAXX 01014 07460 24586 72607 10132 20085 39832 40219 51002 700// 333 60005 90710 91114=
07460,2012-01-01 02:00:00,12.4,1022.2,-0,76,8.3,60000,1.852,20.372,,290,,,0,,,,,,,0,og-post,,,,AAXX 01024 07460 24586 72901 10124 20083 39834 40222 55000 700// 333 60005 90710 91111=
07460,2012-01-01 03:00:00,10.6,1022.3,-0,83,7.8,50000,,16.668,,,,,0,0,,,,,,2,og-post,,,,AAXX 01034 07460 21584 70000 10106 20078 39833 40223 54000 702// 8683/ 333 60007 82830 84656 86360 90710 91109 93100 555 60005=
07460,2012-01-01 04:00:00,10.6,1022.1,-0.1,84,8,50000,5.556,12.964,,210,,,0,,,,,,,,og-post,,,,AAXX 01044 07460 22584 72103 10106 20080 39831 40221 58001 878// 333 60005 83830 85650 90710 91107 93100=
07460,2012-01-01 05:00:00,10.5,1022.1,-0.3,85,8.1,50000,1.852,11.112,,160,,,0,,,,,,,,og-post,,,,AAXX 01054 07460 22684 71601 10105 20081 39831 40221 56003 878// 333 60005 83843 85650 90710 91106 93100=
07460,2012-01-01 06:00:00,10.3,1022.5,0.1,85,7.9,50000,1.852,7.408,,90,10.1,14.1,0,0,,,0,0.2,9,1,og-post,,,,AAXX 01064 07460 01684 70901 10103 20079 39834 40225 53001 60002 701// 8683/ 333 10141 20101 30009 55002 60007 70000 83833 85650 85358 90710 91104 93100 555 60005=
07460,2012-01-01 07:00:00,10,1022.5,0.3,86,7.8,15000,1.852,5.556,,100,,,,,,,,,,15,og-post,,,,AAXX 01074 07460 21565 71001 10100 20078 39834 40225 52003 71522 86832 333 69905 82830 83640 85358 90710 91103 93100=
07460,2012-01-01 08:00:00,10.3,1022.6,0.4,85,7.9,30000,3.704,11.112,,160,,,0,,,,,,,,og-post,,,,AAXX 01084 07460 22680 71602 10103 20079 39835 40226 51004 82832 333 60005 81833 87073 90710 91106 93100=
07460,2012-01-01 09:00:00,11,1022.9,0.5,85,8.6,15000,9.26,20.372,,210,,,0,,,,,,,15,og-post,,,,AAXX 01094 07460 21565 72105 10110 20086 39839 40229 53005 71522 82832 333 69907 81830 87073 90710 91111 93100 555 60005=
