station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg
07314,2020-01-01 00:00:00,11.6,1031,-0.3,92,10.3,20000,14.4,21.6,18,220,,,0,0,,,,,,,ogimet,,,7,AAXX 01001 07314 04/70 72204 10116 20103 30282 40310 58003 60001 8707/ 333 59005 60007 87357 91005 90710 91106 555 60005 90760 91109==
07314,2020-01-01 01:00:00,11.6,1030.4,-0.8,89,9.8,,18,25.2,25.2,220,,,0,,,,,,,,ogimet,,,,AAXX 01011 07314 25/// /2205 10116 20098 30276 40304 58008 333 59007 60005 91007 90710 91107 555 90730 91107==
07314,2020-01-01 02:00:00,11.4,1030.1,-1.2,89,9.6,,18,25.2,25.2,220,,,0,,,,,,,,ogimet,,,,AAXX 01021 07314 25/// /2205 10114 20096 30273 40301 57012 333 59009 60005 91007 90710 91107 555 90730 91107==
07314,2020-01-01 03:00:00,11.7,1030.3,-0.7,90,10.1,20000,21.6,28.8,28.8,230,,,0,0,,,,,,,ogimet,,,5,AAXX 01031 07314 24970 52306 10117 20101 30275 40303 55007 85500 333 59007 60007 85658 91008 90710 91108 555 60005 90730 91108==
07314,2020-01-01 04:00:00,11.7,1030.2,-0.2,91,10.3,,25.2,32.4,32.4,230,,,0,,,,,,,,ogimet,,,,AAXX 01041 07314 25/// /2307 10117 20103 30274 40302 56002 333 59004 60005 91009 90710 91109 555 90730 91109==
07314,2020-01-01 05:00:00,11.5,1030.1,0,94,10.6,,25.2,36,36,220,,,0,,,,,,,,ogimet,,,,AAXX 01051 07314 25/// /2207 10115 20106 30273 40301 50000 333 59005 60005 91010 90710 91110 555 90730 91110==
07314,2020-01-01 06:00:00,11.4,1030.5,0.2,96,10.8,,18,36,25.2,240,9.1,11.8,0.6,0.6,,0.6,0.6,,,0,ogimet,,,,AAXX 01061 07314 04/// /2405 10114 20108 30277 40305 53002 69962 7//62 333 10118 20091 32/// 59007 69967 70006 91007 90710 91110 555 69965 90760 91110==
07314,2020-01-01 07:00:00,11,1030.7,0.5,96,10.4,,21.6,28.8,28.8,240,,,0.2,,,,,,,,ogimet,,,,AAXX 01071 07314 25/// /2406 10110 20104 30279 40307 53005 333 59006 69925 91008 90710 91108 555 90730 91110==
07314,2020-01-01 08:00:00,11.1,1031,0.9,97,10.6,,14.4,28.8,18,270,,,0,,,,,,,,ogimet,,,,AAXX 01081 07314 25/// /2704 10111 20106 30282 40310 51009 333 59004 69905 91005 90710 91108 555 90730 91110==
07314,2020-01-01 09:00:00,11.1,1031.2,0.7,97,10.6,8000,10.8,21.6,14.4,290,,,0,0.2,,,,,,21,ogimet,,,7,AAXX 01091 07314 24458 72903 10111 20106 30284 40312 52007 72162 878// 333 32/// 59005 69927 87816 91004 90710 91106 555 69905 90730 91108==
07314,2020-01-01 10:00:00,11.5,1031.1,0.4,97,11,,14.4,18,18,200,,,0,,,,,,,,ogimet,,,,AAXX 01101 07314 25/// /2004 10115 20110 30283 40311 50004 333 59014 60005 91005 90710 91105 555 90730 91108==
07314,2020-01-01 11:00:00,12,1031.2,0.2,96,11.4,,14.4,25.2,18,200,,,0,,,,,,,,ogimet,,,,AAXX 01111 07314 25/// /2004 10120 20114 30284 40312 52002 333 59012 60005 91005 90710 91107 555 90730 91107==
07314,2020-01-01 12:00:00,11.9,1030.7,-0.5,95,11.1,20000,14.4,21.6,18,220,,,0,0,0.2,,,,,3,ogimet,,,7,AAXX 01121 07314 04470 72204 10119 20111 30279 40307 58005 69921 70362 8762/ 333 32/// 59011 60007 83716 84356 91005 90710 91106 555 60005 90760 91108==
07314,2020-01-01 13:00:00,11.3,1030,-1.1,96,10.7,,18,32.4,25.2,250,,,0.2,,,,,,,,ogimet,,,,AAXX 01131 07314 25/// /2505 10113 20107 30272 40300 58011 333 59013 69925 91007 90710 91109 555 90730 91109==
07314,2020-01-01 14:00:00,11.1,1029.8,-1.4,97,10.6,,14.4,28.8,18,290,,,0.2,,,,,,,,ogimet,,,,AAXX 01141 07314 25/// /2904 10111 20106 30270 40298 56014 333 59013 69925 91005 90710 91108 555 90730 91109==
07314,2020-01-01 15:00:00,11.2,1029.8,-0.9,97,10.7,2000,10.8,18,14.4,230,,,0.4,0.8,,,,,,50,ogimet,,,8,AAXX 01151 07314 24420 82303 10112 20107 30270 40298 56009 75052 886// 333 32/// 59013 69987 88716 91004 90710 91105 555 69945 90730 91109==
07314,2020-01-01 16:00:00,11.1,1030,-0,97,10.6,,14.4,18,18,210,,,0,,,,,,,,ogimet,,,,AAXX 01161 07314 25/// /2104 10111 20106 30272 40300 55000 333 59012 69905 91005 90710 91105 555 90730 91108==
07314,2020-01-01 17:00:00,11.1,1030.2,0.4,97,10.6,,7.2,18,10.8,270,,,0,,,,,,,,ogimet,,,,AAXX 01171 07314 25/// /2702 10111 20106 30274 40302 53004 333 59009 69905 91003 90710 91105 555 90730 91105==
07314,2020-01-01 18:00:00,11.3,1030.3,0.5,95,10.5,12000,10.8,14.4,10.8,220,10.8,12.1,0,,,1,,,,2,ogimet,,,8,AAXX 01181 07314 04462 82203 10113 20105 30275 40303 51005 60012 70252 886// 333 10121 20108 32/// 59011 69907 88716 91003 90710 91104 555 69905 90760 91109==
07314,2020-01-01 19:00:00,11.2,1030.2,0.2,95,10.4,,7.2,10.8,10.8,190,,,0,,,,,,,,ogimet,,,,AAXX 01191 07314 25/// /1902 10112 20104 30274 40302 51002 333 59010 60005 91003 90710 91103 555 90730 91105==
07314,2020-01-01 20:00:00,11.1,1030.1,-0.1,95,10.3,,7.2,14.4,10.8,200,,,0,,,,,,,,ogimet,,,,AAXX 01201 07314 25/// /2002 10111 20103 30273 40301 58001 333 59011 60005 91003 90710 91104 555 90730 91104==
07314,2020-01-01 21:00:00,11,1029.9,-0.4,94,10.1,,10.8,25.2,10.8,190,,,0,0,,,,,,,ogimet,,,,AAXX 01211 07314 24/// /1903 10110 20101 30271 40299 58004 333 59014 60007 91003 90710 91107 555 60005 90730 91107==
07314,2020-01-01 22:00:00,11.4,1029.9,-0.3,91,10,,10.8,18,14.4,200,,,0,,,,,,,,ogimet,,,,AAXX 01221 07314 25/// /2003 10114 20100 30271 40299 56003 333 59013 60005 91004 90710 91105 555 90730 91107==
07314,2020-01-01 23:00:00,11.6,1029.8,-0.3,92,10.3,,7.2,14.4,10.8,270,,,0,,,,,,,,ogimet,,,,AAXX 01231 07314 25/// /2702 10116 20103 30270 40298 56003 333 59015 60005 91003 90710 91104 555 90730 91107==
07314,2020-01-02 00:00:00,11.5,1029.3,-0.6,89,9.7,20000,10.8,10.8,10.8,250,,,0,0,,,,,,,ogimet,,,4,AAXX 02001 07314 04/70 42503 10115 20097 30265 40293 58006 60001 8402/ 333 32/// 59017 60007 84457 91003 90710 91103 555 60005 90760 91107==
07314,2020-01-02 01:00:00,10.6,1028.9,-1,90,9,,7.2,10.8,10.8,150,,,0,,,,,,,,ogimet,,,,AAXX 02011 07314 25/// /1502 10106 20090 30261 40289 58010 333 59015 60005 91003 90710 91103 555 90730 91104==
