station_id,dh_utc,temperature,pression,pression_variation_3h,humidite,point_de_rosee,visibilite,vent_moyen,vent_rafales,vent_rafales_10min,vent_direction,temperature_min,temperature_max,pluie_1h,pluie_3h,pluie_6h,pluie_12h,pluie_24h,ensoleillement,temperature_sol,temps_omm,source,radiations,neige_au_sol,nebulosite,raw_msg
07110,2024-01-01 00:00:00,8,1008.7,1.5,79,4.6,23000,14.4,36,28.8,260,,,0,0.2,0.4,,,,,,ogimet,,,,AAXX 01001 07110 05/73 /2604 10080 20046 39968 40087 51015 69941 333 31005 55300 20000 55408 40000 58162 69927 91008 90710 91110 555 60005 90760 91116==
07110,2024-01-01 01:00:00,8.2,1008.8,0.9,77,4.4,28000,14.4,32.4,28.8,270,,,0,,,,,,,,ogimet,,,,AAXX 01011 07110 25/78 /2704 10082 20044 39969 40088 51009 333 3/005 55300 20000 55408 40000 58156 60005 91008 90710 91109 555 90730 91112==
07110,2024-01-01 02:00:00,8,1009,0.7,79,4.6,30000,14.4,32.4,21.6,250,,,0,,,,,,,,ogimet,,,,AAXX 01021 07110 25/80 /2504 10080 20046 39971 40090 51007 333 30005 55300 20000 55408 40000 58144 60005 91006 90710 91109 555 90730 91110==
07110,2024-01-01 03:00:00,7.9,1009.4,0.7,82,5,30000,10.8,21.6,18,250,,,0,0,,,,,,,ogimet,,,,AAXX 01031 07110 25/80 /2503 10079 20050 39975 40094 53007 333 3/005 55300 20000 55408 40000 58137 60007 91005 90710 91106 555 60005 90730 91109==
07110,2024-01-01 04:00:00,7.6,1009.1,0.3,86,5.4,35000,18,39.6,25.2,230,,,0.2,,,,,,,,ogimet,,,,AAXX 01041 07110 25/81 /2305 10076 20054 39972 40091 50003 333 32005 55300 20000 55408 40000 58129 69925 91007 90710 91111 555 90730 91111==
07110,2024-01-01 05:00:00,7.5,1009,0,87,5.5,55000,14.4,39.6,25.2,240,,,0.2,,,,,,,,ogimet,,,,AAXX 01051 07110 25/85 /2404 10075 20055 39971 40090 50000 333 32005 55300 20000 55408 40000 58123 69925 91007 90710 91111 555 90730 91111==
07110,2024-01-01 06:00:00,7.2,1008.9,-0.5,88,5.3,55000,18,21.6,21.6,230,6.3,9.6,0,0.4,,0.8,,2.5,4,,ogimet,,,,AAXX 01061 07110 05/85 /2305 10072 20053 39970 40089 56005 69982 333 10096 20063 32004 55025 20336 55300 20000 55408 40000 58116 69947 91006 90710 91106 555 60005 90760 91111==
07110,2024-01-01 07:00:00,7.8,1009.2,0.1,90,6.3,40000,18,46.8,25.2,240,,,0.2,,,,,,,,ogimet,,,,AAXX 01071 07110 25/82 /2405 10078 20063 39973 40092 53001 333 32004 55300 20000 55408 40000 58115 69925 91007 90710 91113 555 90730 91113==
07110,2024-01-01 08:00:00,8.2,1009.2,0.2,90,6.7,18000,25.2,36,36,230,,,0.4,,,,,,,,ogimet,,,,AAXX 01081 07110 25/68 /2307 10082 20067 39973 40092 53002 333 32004 55300 20000 55408 40000 58109 69945 91010 90710 91110 555 90730 91113==
07110,2024-01-01 09:00:00,9.1,1008.9,0.1,91,7.7,30000,25.2,36,36,220,,,0,0.6,,,,,,,ogimet,,,,AAXX 01091 07110 25/80 /2207 10091 20077 39971 40089 50001 333 32004 55300 20055 55408 40002 58103 69967 91010 90710 91110 555 60005 90730 91113==
